Gender	Age	Occupation	Avg Movie Rating	RMSE	Avg Movie Age	Types
M	25	programmer	4.31023041956	0.802254556948	32.14	['Drama', 'Crime', 'Comedy', 'Documentary', 'Thriller']
M	56	academic/educator	4.36080778966	0.793551218458	41.28	['Drama', 'Crime', 'War', 'Comedy', 'Thriller']
F	25	homemaker	4.28173540439	1.30268301693	41.04	['Drama', 'Comedy', 'Romance', 'Musical', 'Animation']
M	35	writer	4.37044422629	0.823296144097	34.78	['Drama', 'Comedy', 'Crime', 'Thriller', 'Film-Noir']
M	45	farmer	4.31970476838	1.09806362696	32.48	['Drama', 'Comedy', 'Documentary', 'Romance', 'Film-Noir']
M	25	artist	4.26865018595	0.687563071117	28.32	['Drama', 'Comedy', 'Action', 'Romance', 'Thriller']
M	50	tradesman/craftsman	4.12477578991	0.921996975354	30.32	['Drama', 'Comedy', 'Action', 'Romance', 'Adventure']
M	35	artist	4.27591498504	0.721200098078	50.96	['Drama', 'Comedy', 'War', 'Romance', 'Mystery']
M	45	academic/educator	4.31669386875	0.710415574927	47.86	['Drama', 'War', 'Action', 'Adventure', 'Comedy']
F	35	self-employed	4.39454887218	1.04161514866	45.36	['Drama', 'Comedy', 'Thriller', 'War', 'Mystery']
M	25	writer	4.39437876422	0.551081960695	52.52	['Drama', 'Comedy', 'Film-Noir', 'Action', 'War']
M	50	retired	4.32226346661	0.632991353348	54.48	['Drama', 'Comedy', 'Romance', 'Adventure', 'Action']
M	1	K-12 student	3.6519392494	0.975581419217	23.1	['Comedy', 'Action', 'Thriller', 'Drama', 'Romance']
M	45	self-employed	4.22073755258	0.636261292192	32.32	['Drama', 'Comedy', "Children's", 'Animation', 'Adventure']
F	18	college/grad student	4.14320914354	1.38621455103	28.96	['Drama', 'Comedy', 'Romance', 'Animation', 'Action']
F	25	customer service	4.12986847755	0.54836711891	24.18	['Action', 'Drama', 'Adventure', 'Thriller', 'War']
M	45	other	4.3411622601	0.740059692553	43.3	['Comedy', 'Drama', 'Animation', 'Thriller', 'Romance']
M	45	self-employed	4.13757421073	0.49761083503	32.38	['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']
M	50	self-employed	4.32454389966	0.927051427979	31.4	['Drama', 'Comedy', 'Romance', 'War', 'Documentary']
M	35	executive/managerial	4.34084841293	0.656198504681	34.32	['Drama', 'Comedy', 'Documentary', 'Animation', 'Action']
F	25	academic/educator	4.35666982025	0.966073367429	41.06	['Drama', 'War', 'Thriller', 'Comedy', 'Adventure']
M	35	other	4.36542132533	0.527480761435	55.64	['Drama', 'Thriller', 'Comedy', 'War', 'Film-Noir']
F	18	sales/marketing	4.25538118515	0.615220730952	34.68	['Drama', 'Comedy', 'Thriller', 'Romance', 'Documentary']
M	35	technician/engineer	4.3464906011	0.93548195939	36.86	['Drama', 'Comedy', 'Action', 'War', 'Thriller']
M	25	technician/engineer	4.3450657162	0.560857389385	42.46	['Drama', 'Comedy', 'Crime', 'Action', 'War']
M	45	executive/managerial	4.3599794726	0.709664216057	44.3	['Drama', 'War', 'Thriller', 'Comedy', 'Mystery']
F	50	other	4.28139191808	0.566460640541	33.6	['Drama', 'War', 'Comedy', 'Action', 'Adventure']
M	45	lawyer	4.18555014457	0.6302158681	37.8	['Drama', 'Comedy', 'War', 'Thriller', 'Romance']
F	35	clerical/admin	4.3049057564	1.09046937002	24.72	['Drama', 'Comedy', 'Action', 'Adventure', 'Crime']
M	50	programmer	4.23905070879	0.64428030265	44.3	['Drama', 'Comedy', "Children's", 'Romance', 'Animation']
M	25	technician/engineer	4.40531151246	0.685805769074	39.76	['Drama', 'Comedy', 'Thriller', 'Crime', 'Animation']
M	50	self-employed	4.30800644815	1.19622533068	33.22	['Drama', 'War', 'Comedy', 'Romance', 'Thriller']
F	1	artist	4.18682385576	0.964785104899	47.76	['Drama', 'Comedy', 'Documentary', 'Horror', 'Thriller']
F	50	artist	4.3024764735	1.05150794267	50.48	['Drama', 'Comedy', 'Romance', 'Thriller', 'Musical']
M	25	technician/engineer	4.14540667868	0.902134370816	25.44	['Drama', 'Action', 'Adventure', 'Thriller', 'War']
M	50	technician/engineer	4.24120730081	0.915479863121	29.26	['Drama', 'Comedy', 'War', 'Action', 'Adventure']
F	18	college/grad student	4.36236384913	0.624054310176	44.44	['Drama', 'Comedy', 'Film-Noir', 'Documentary', 'Animation']
F	56	academic/educator	4.21988754069	0.820991617414	41.46	['Drama', 'Documentary', 'Comedy', 'Romance', 'Film-Noir']
M	25	self-employed	4.37389723811	0.670192590225	42.04	['Drama', 'Comedy', 'Thriller', 'Documentary', 'War']
M	25	scientist	4.3391810737	0.94409673961	46.12	['Drama', 'Thriller', 'Film-Noir', 'Mystery', 'Comedy']
M	45	self-employed	4.14256713112	0.759700937217	23.76	['Drama', 'Comedy', 'Romance', 'Action', 'War']
F	25	writer	4.36221613786	0.539885480145	41.7	['Drama', 'Comedy', 'Documentary', 'Animation', 'Action']
M	45	programmer	4.401885148	0.760795690639	41.58	['Drama', 'Comedy', 'War', 'Animation', 'Adventure']
F	1	K-12 student	4.39054213815	0.670362559471	48.94	['Drama', 'War', 'Comedy', 'Action', 'Adventure']
F	18	college/grad student	4.25307777212	0.99581669989	22.02	['Drama', 'Comedy', 'Action', 'Documentary', 'Romance']
F	35	self-employed	4.32974130936	0.837127734824	30.84	['Drama', 'Comedy', 'War', 'Action', 'Animation']
M	25	executive/managerial	4.1163417539	1.24937500182	36.86	['Drama', 'Comedy', 'Documentary', 'Romance', 'Horror']
M	56	retired	4.36426968393	0.504760598892	47.68	['Drama', 'Comedy', 'Adventure', 'Action', 'Thriller']
M	50	technician/engineer	4.30995010273	0.800410630286	30.98	['Drama', 'Action', 'Thriller', 'Adventure', 'Comedy']
M	18	artist	4.26172227232	1.0216090403	25.82	['Drama', 'Comedy', 'Romance', 'Adventure', 'Action']
M	25	executive/managerial	4.3519874477	0.487243927187	38.7	['Drama', 'Comedy', 'Thriller', 'Crime', 'War']
F	50	farmer	4.25772012398	1.03575982078	41.34	['Drama', 'Comedy', 'Romance', 'Animation', 'War']
M	25	technician/engineer	4.32954933748	0.664039878284	50.42	['Drama', 'War', 'Thriller', 'Film-Noir', 'Documentary']
M	18	college/grad student	4.23233404711	0.820482931351	30.8	['Drama', 'Documentary', 'Comedy', 'War', 'Sci-Fi']
F	18	doctor/health care	4.27691997174	0.969889400675	42.28	['Drama', 'Comedy', 'Action', 'War', 'Crime']
F	25	executive/managerial	4.40591118372	0.643043733859	50.96	['Drama', 'Comedy', 'War', 'Action', 'Thriller']
M	25	academic/educator	4.31009205592	1.13425025827	33.62	['Drama', 'Comedy', 'War', 'Documentary', 'Adventure']
F	25	homemaker	4.36870205871	0.348577390808	42.74	['Drama', 'Comedy', 'War', 'Adventure', 'Action']
M	25	other	4.2279973736	1.05507492965	35.34	['Drama', 'Comedy', 'Action', 'Sci-Fi', 'Thriller']
F	25	sales/marketing	4.30804369414	1.493530119	44.6	['Drama', 'Comedy', 'Documentary', 'Crime', 'Action']
M	50	sales/marketing	4.25177919232	0.934156708229	27.1	['Drama', 'Action', 'War', 'Comedy', 'Adventure']
F	35	artist	4.35499124343	0.760591210882	50.36	['Drama', 'Comedy', 'Thriller', 'Romance', 'Film-Noir']
M	35	executive/managerial	4.24113556913	0.90467749678	29.56	['Drama', 'Comedy', 'Documentary', 'Crime', 'Horror']
M	35	writer	3.37195121951	1.13674456759	23.66	['Drama', 'Comedy', 'Romance', 'Documentary', 'Mystery']
M	18	college/grad student	4.34072316464	0.72971221744	48.2	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Film-Noir']
F	35	academic/educator	4.07633851468	0.936934972742	28.32	['Drama', 'Comedy', 'Romance', 'Action', 'War']
F	18	other	4.11731756652	1.33455070322	28.06	['Drama', 'Horror', 'Action', 'Comedy', 'Sci-Fi']
M	18	college/grad student	4.2411502015	1.23382948349	34.34	['Drama', 'Documentary', 'Comedy', 'Film-Noir', 'Romance']
M	18	technician/engineer	4.28360011418	0.819479006223	25.48	['Comedy', 'Drama', 'Action', 'Animation', 'Documentary']
F	25	artist	4.33145092019	0.802637272725	39.24	['Drama', 'Action', 'War', 'Crime', 'Comedy']
F	18	college/grad student	4.08961474037	1.02439092993	37.28	['Drama', 'Romance', 'Comedy', 'Musical', "Children's"]
M	25	artist	4.2744137752	0.537553327808	31.0	['Drama', 'Action', 'Thriller', 'Crime', 'War']
F	35	sales/marketing	4.35957454707	0.86034869976	42.12	['Drama', 'War', 'Action', 'Thriller', 'Comedy']
M	25	technician/engineer	4.33239445954	0.961198760579	42.72	['Drama', 'Comedy', 'Action', 'Documentary', 'War']
M	35	academic/educator	4.27096506355	0.908052865082	30.78	['Drama', 'Comedy', 'War', 'Documentary', 'Action']
F	45	other	4.40923886696	1.03374484165	42.7	['Drama', 'Comedy', 'Thriller', 'Documentary', 'War']
M	35	writer	4.36568634267	0.634773208567	50.18	['Drama', 'War', 'Crime', 'Thriller', 'Film-Noir']
M	45	self-employed	4.32705716129	1.01489763295	48.64	['Drama', 'Comedy', 'War', 'Adventure', 'Action']
M	50	executive/managerial	4.18656716418	0.658180728632	39.5	['Drama', 'Romance', 'War', 'Comedy', 'Crime']
F	50	homemaker	4.20128242495	0.928069065655	55.38	['Drama', 'War', 'Romance', 'Adventure', 'Musical']
M	56	executive/managerial	4.41140522655	1.33988610075	43.76	['Drama', 'Comedy', 'Romance', 'Thriller', 'Crime']
M	18	artist	4.19184592296	0.873984604141	26.96	['Comedy', 'Drama', 'Animation', 'Romance', "Children's"]
F	45	homemaker	4.19797802198	1.00926986072	42.92	['Comedy', 'Drama', 'Romance', 'Musical', 'Animation']
M	56	retired	4.37038937193	0.543974625901	51.78	['Drama', 'War', 'Thriller', 'Adventure', 'Comedy']
M	50	sales/marketing	4.33637493039	0.551529369747	44.3	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Animation']
M	18	academic/educator	4.19495195047	0.859888356081	26.7	['Drama', 'Action', 'War', 'Adventure', 'Comedy']
M	25	doctor/health care	4.30234389306	0.685057018632	27.92	['Drama', 'Action', 'Comedy', 'Adventure', 'Thriller']
M	25	other	4.20396091662	0.900605416652	29.2	['Drama', 'Thriller', 'Action', 'Comedy', 'War']
M	50	executive/managerial	4.37898950557	0.829132831503	46.42	['Drama', 'Thriller', 'Crime', 'War', 'Film-Noir']
M	50	technician/engineer	4.33208486732	1.38213066411	39.12	['Drama', 'Comedy', 'Thriller', 'Romance', 'Action']
M	25	technician/engineer	4.34888279106	0.922780581327	28.26	['Drama', 'Comedy', 'Documentary', 'Animation', 'Action']
M	45	executive/managerial	4.39464409676	0.536731963885	41.32	['Drama', 'Comedy', 'Thriller', 'Adventure', 'Crime']
F	35	self-employed	4.31662672363	0.701801885067	39.26	['Drama', 'Comedy', 'Romance', 'Adventure', 'Documentary']
M	35	executive/managerial	4.38579745464	0.791931477987	48.04	['Drama', 'Adventure', 'Action', 'War', 'Thriller']
F	35	clerical/admin	4.38174737351	0.459848626541	42.3	['Drama', 'Comedy', 'War', 'Animation', 'Adventure']
M	45	lawyer	4.30565396061	1.04202357023	52.7	['Drama', 'Comedy', 'War', 'Romance', 'Film-Noir']
M	1	K-12 student	4.10830931796	1.39361519317	22.88	['Drama', 'Comedy', 'Documentary', 'Romance', 'Crime']
M	25	programmer	4.08890684987	1.30202631746	28.48	['Drama', 'Comedy', 'Documentary', 'Sci-Fi', 'Romance']
M	25	programmer	4.27958546635	0.67934896119	39.68	['Drama', 'Action', 'Thriller', 'Comedy', 'War']
F	18	writer	4.22558758603	0.817427859298	31.46	['Drama', 'Romance', 'Comedy', 'Documentary', 'Thriller']
M	25	college/grad student	4.26779487656	0.868887667493	26.58	['Drama', 'Animation', 'Comedy', 'Documentary', 'Action']
M	45	programmer	4.31901474474	0.735219875762	43.14	['Drama', 'Comedy', 'War', 'Thriller', 'Romance']
F	56	academic/educator	4.37445002734	0.703597754097	40.7	['Drama', 'War', 'Comedy', 'Action', 'Crime']
M	25	executive/managerial	4.37868877016	0.773720467549	45.84	['Drama', 'Comedy', 'War', 'Thriller', 'Mystery']
F	45	academic/educator	4.37597767484	0.892482956476	37.22	['Drama', 'Comedy', 'Thriller', 'Crime', 'Action']
F	35	other	4.37772237641	0.715961707735	36.02	['Drama', 'Comedy', 'Romance', 'War', 'Thriller']
M	18	college/grad student	4.27562642369	1.31126327539	48.14	['Drama', 'Comedy', 'Film-Noir', 'Documentary', 'War']
M	25	executive/managerial	4.33314762037	0.680127202763	42.84	['Drama', 'Action', 'War', 'Comedy', 'Adventure']
M	18	unemployed	4.31933435697	0.764002567103	30.82	['Drama', 'Comedy', 'Thriller', 'War', 'Action']
M	25	executive/managerial	4.3489466692	1.12686035585	40.46	['Drama', 'Action', 'War', 'Thriller', 'Crime']
M	35	technician/engineer	4.25831427313	0.9294947442	33.28	['Drama', 'Action', 'Comedy', 'War', 'Thriller']
M	35	technician/engineer	4.29074046813	1.28378283134	39.38	['Drama', 'Comedy', 'War', 'Documentary', 'Thriller']
M	25	other	4.31548625462	1.0691076653	52.58	['Comedy', 'Drama', 'Romance', 'Adventure', 'Action']
F	35	other	4.39615701079	0.65477956307	50.46	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Crime']
M	45	sales/marketing	4.30768819122	1.15733178355	34.66	['Drama', 'Action', 'Thriller', 'Crime', 'Comedy']
F	25	other	4.3156044237	1.00330941694	53.72	['Drama', 'Comedy', 'Horror', 'Crime', 'Documentary']
M	56	writer	4.30511644047	0.864223715981	36.92	['Drama', 'Action', 'Crime', 'War', 'Thriller']
F	45	academic/educator	4.36673783471	0.554763560199	49.36	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Mystery']
M	35	scientist	4.32670680953	0.506644557734	43.4	['Drama', 'Comedy', 'Thriller', 'War', 'Film-Noir']
M	25	lawyer	4.29434372734	0.350791326063	41.54	['Drama', 'Comedy', 'Thriller', 'Crime', 'Adventure']
M	18	K-12 student	4.27959944604	1.24927369875	36.88	['Drama', 'Thriller', 'Crime', 'Documentary', 'Action']
F	25	customer service	4.24065306122	0.935743202867	27.6	['Comedy', 'Drama', 'Sci-Fi', 'Adventure', 'Animation']
F	25	other	4.17766029385	1.00434378285	28.4	['Drama', 'Comedy', 'Documentary', 'Sci-Fi', 'Thriller']
F	50	retired	4.31919482387	1.07744523643	40.08	['Drama', 'Comedy', 'Documentary', 'Crime', 'Animation']
M	1	K-12 student	4.29124848802	0.550710164557	32.5	['Drama', 'Comedy', 'War', 'Thriller', 'Romance']
M	18	clerical/admin	4.3082302915	0.769800857555	49.16	['Drama', 'Thriller', 'Comedy', 'Film-Noir', 'Action']
F	45	academic/educator	4.35683139535	0.596566860657	51.48	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Crime']
F	25	executive/managerial	4.3170943469	0.900642345406	44.46	['Drama', 'Comedy', 'Documentary', 'War', 'Thriller']
M	50	other	4.32639104756	0.850141490487	56.0	['Drama', 'Comedy', 'Film-Noir', 'Documentary', 'Mystery']
M	25	other	4.10281941096	1.10599578959	22.16	['Drama', 'Comedy', 'Documentary', 'War', 'Thriller']
M	25	technician/engineer	4.30647592678	0.847339608737	30.5	['Comedy', 'Drama', 'Documentary', 'Romance', 'Animation']
F	25	college/grad student	4.24219862586	0.818451806622	31.1	['Drama', 'Comedy', 'Action', 'Thriller', 'Romance']
M	25	writer	4.37854566322	0.941908441975	52.8	['Drama', 'Comedy', 'Thriller', 'Romance', 'Film-Noir']
M	25	technician/engineer	4.38381551826	0.66930306422	40.92	['Drama', 'Thriller', 'War', 'Crime', 'Action']
F	25	other	4.34624697337	0.878702106418	51.86	['Drama', 'Comedy', 'Documentary', 'Film-Noir', 'Thriller']
M	35	other	4.3302300479	0.667757450621	37.22	['Drama', 'Comedy', 'Thriller', 'Animation', 'Action']
M	25	executive/managerial	4.32901783832	0.936953834596	27.98	['Drama', 'Comedy', 'Animation', 'Documentary', 'Thriller']
M	56	writer	4.28656045752	0.834738664787	47.64	['Drama', 'Comedy', 'Thriller', 'Documentary', 'Romance']
M	18	academic/educator	4.37511957363	0.731756023118	29.38	['Comedy', 'Drama', 'Documentary', 'Animation', 'Action']
F	25	sales/marketing	4.22911429839	0.807541224851	26.62	['Drama', 'Comedy', 'Documentary', 'Romance', 'Crime']
F	25	other	4.32408304966	1.12216880019	35.12	['Drama', 'Crime', 'Thriller', 'Film-Noir', 'Comedy']
M	45	technician/engineer	4.12871420248	1.19894968327	43.66	['Drama', 'Adventure', 'Romance', 'Action', "Children's"]
M	25	artist	4.27131013141	0.984425852524	38.12	['Drama', 'Comedy', 'Romance', 'Action', 'War']
M	50	executive/managerial	4.14650062147	0.598708929561	40.06	['Drama', 'Action', 'Comedy', 'Sci-Fi', 'War']
M	35	executive/managerial	4.31850582591	0.892375893908	46.9	['Drama', 'War', 'Action', 'Thriller', 'Adventure']
F	50	homemaker	4.35689625196	0.878700644325	35.12	['Drama', 'Comedy', 'Thriller', 'War', 'Crime']
F	45	homemaker	4.42422439209	0.896807999736	42.66	['Drama', 'Comedy', 'War', 'Crime', 'Adventure']
M	25	technician/engineer	4.32642853052	1.08112630369	36.6	['Drama', 'Comedy', 'War', 'Crime', 'Action']
F	35	sales/marketing	4.33895328416	0.897542393049	39.96	['Drama', 'Action', 'Adventure', 'Comedy', 'War']
M	56	other	4.28067057958	0.529352900853	28.32	['Drama', 'Comedy', 'Action', 'Romance', 'Adventure']
F	25	sales/marketing	4.39130030384	0.773481423906	40.2	['Drama', 'Comedy', 'Crime', 'Documentary', 'Film-Noir']
M	35	other	4.28823610536	0.92884332578	46.18	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Documentary']
M	25	programmer	4.41510801798	0.949099925145	39.44	['Drama', 'Adventure', 'Comedy', 'Documentary', 'Action']
M	1	college/grad student	4.21467340445	0.669803458078	37.22	['Drama', 'Documentary', 'Comedy', 'War', 'Romance']
M	50	executive/managerial	4.28225271642	0.592947777985	27.62	['Drama', 'Action', 'Thriller', 'Adventure', 'Comedy']
M	1	academic/educator	4.33762402203	0.709049785039	28.82	['Drama', 'Action', 'Thriller', 'Crime', 'Comedy']
F	35	homemaker	4.28871152554	1.18391927031	32.88	['Drama', 'Comedy', 'Thriller', 'Documentary', 'Romance']
M	35	academic/educator	4.31039815544	0.949473794467	32.94	['Drama', 'Comedy', 'Documentary', 'Action', 'Crime']
M	50	retired	4.311901341	1.08883074986	51.02	['Drama', 'Film-Noir', 'War', 'Thriller', 'Documentary']
M	56	artist	4.3539445629	0.618033631825	51.54	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Documentary']
F	25	programmer	4.26340051458	0.785143278225	26.08	['Drama', 'Comedy', 'Documentary', 'Animation', 'Romance']
F	35	doctor/health care	4.2897631398	1.28799429851	32.8	['Drama', 'Romance', 'Comedy', 'Crime', 'Documentary']
M	1	farmer	4.23128051797	0.718530294379	30.28	['Drama', 'Action', 'War', 'Thriller', 'Comedy']
F	35	programmer	4.35500575374	0.722178275435	52.52	['Drama', 'Thriller', 'Film-Noir', 'War', 'Crime']
F	25	sales/marketing	4.38616613659	0.76076927898	39.96	['Drama', 'Comedy', 'Action', 'Animation', 'Adventure']
M	35	programmer	4.31113407702	0.526402257921	34.08	['Drama', 'Comedy', 'War', 'Action', 'Adventure']
M	25	self-employed	4.26766288105	0.573914220308	50.5	['Drama', 'Comedy', 'Romance', 'Adventure', 'War']
F	35	homemaker	4.36817811567	0.563149959124	48.7	['Drama', 'Comedy', 'Adventure', 'Romance', 'Film-Noir']
M	25	lawyer	4.39246790521	0.753663808503	53.4	['Drama', 'Comedy', 'War', 'Romance', 'Adventure']
F	35	technician/engineer	4.36536222799	0.850099228538	41.04	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Crime']
F	56	academic/educator	3.9442949408	1.25197391116	21.66	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
M	25	sales/marketing	4.34905050629	0.852511944955	50.26	['Drama', 'Comedy', 'War', 'Thriller', 'Crime']
M	56	technician/engineer	4.38526513374	0.704222696495	33.88	['Drama', 'Romance', 'Documentary', 'Crime', 'Comedy']
M	1	K-12 student	4.22253976434	0.81618669699	30.68	['Drama', 'Comedy', 'Action', 'War', 'Thriller']
M	56	doctor/health care	4.3888256596	1.09482145561	44.44	['Drama', 'Comedy', 'Thriller', 'Documentary', 'Crime']
M	35	customer service	4.12609992134	0.881220510869	34.48	['Drama', 'Action', 'War', 'Adventure', 'Romance']
F	25	other	4.17573982874	0.61208084243	25.54	['Drama', 'Comedy', 'Romance', 'Documentary', 'Animation']
F	25	executive/managerial	4.39345812808	0.750119304336	39.9	['Drama', 'Comedy', 'Documentary', 'Film-Noir', 'Animation']
M	25	academic/educator	4.39188846641	1.02573118237	44.96	['Drama', 'Comedy', 'War', 'Thriller', 'Crime']
M	25	lawyer	4.22749189787	0.555527987813	39.54	['Drama', 'Documentary', 'Comedy', 'Crime', 'Sci-Fi']
F	25	sales/marketing	4.36666237169	1.37239396787	37.94	['Drama', 'Crime', 'Thriller', 'Action', 'Comedy']
F	35	clerical/admin	4.39023252197	0.729197062463	42.02	['Drama', 'Comedy', 'War', 'Romance', 'Adventure']
M	45	other	4.34258124955	1.01122591964	38.66	['Drama', 'Comedy', 'Romance', 'War', 'Adventure']
M	56	retired	4.34136933462	0.674362512226	45.2	['Drama', 'Comedy', 'Documentary', 'War', 'Romance']
M	25	other	4.17016066416	0.570643967138	42.0	['Comedy', 'Drama', 'Romance', 'Musical', "Children's"]
M	45	lawyer	4.38146036916	0.500831970217	46.72	['Drama', 'Thriller', 'War', 'Film-Noir', 'Comedy']
F	18	college/grad student	4.39425453528	1.21171403978	44.26	['Drama', 'Comedy', 'Crime', 'Thriller', 'Film-Noir']
M	18	college/grad student	4.32562725233	1.5444091563	32.66	['Drama', 'Comedy', 'Documentary', 'Animation', 'Mystery']
M	25	writer	4.33140502417	0.850757757159	42.52	['Drama', 'Comedy', 'War', 'Documentary', 'Romance']
M	25	college/grad student	4.26223137093	1.05030582692	26.84	['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']
M	35	technician/engineer	4.3430408551	0.476316550106	38.24	['Drama', 'Comedy', 'Action', 'War', 'Thriller']
F	25	college/grad student	4.18686426406	0.817042294292	31.04	['Drama', 'Comedy', 'Documentary', 'Romance', 'Adventure']
M	25	other	4.37508865857	0.875230808924	43.7	['Drama', 'Comedy', 'Action', 'Film-Noir', 'Adventure']
M	50	programmer	4.33067618039	0.768969844665	40.28	['Drama', 'Comedy', 'Film-Noir', 'Documentary', 'Thriller']
F	35	other	4.33735212117	1.16758463595	42.06	['Drama', 'Comedy', 'War', 'Thriller', 'Action']
M	35	academic/educator	4.31740983607	0.846604192396	39.32	['Drama', 'Action', 'War', 'Thriller', 'Comedy']
M	25	programmer	4.34299045139	0.926100042069	38.2	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Action']
M	35	sales/marketing	4.24526650389	0.829040188639	42.54	['Drama', 'Documentary', 'Comedy', 'Mystery', 'Film-Noir']
M	35	academic/educator	4.23787108853	0.936213484512	38.66	['Comedy', 'Drama', 'Animation', 'Musical', 'Thriller']
F	35	sales/marketing	4.0541581933	0.76151625863	49.32	['Drama', 'Comedy', 'Romance', "Children's", 'Musical']
M	45	executive/managerial	4.40448783016	1.2873879743	46.3	['Drama', 'Action', 'Adventure', 'War', 'Thriller']
M	18	programmer	4.36099518459	0.611679103827	36.76	['Drama', 'War', 'Action', 'Documentary', 'Adventure']
M	56	unemployed	4.25127372074	1.20846476612	35.64	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
M	50	tradesman/craftsman	4.36341794631	0.939894280509	45.62	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Romance']
M	35	executive/managerial	3.87540965395	0.71273044389	22.36	['Drama', 'Comedy', 'Romance', 'Action', 'War']
M	35	academic/educator	4.32874951806	0.84973827222	29.7	['Drama', 'Comedy', 'Documentary', 'Animation', 'Thriller']
M	35	scientist	4.3657292406	1.21433567805	24.4	['Drama', 'Comedy', 'Documentary', 'Animation', 'Romance']
M	50	technician/engineer	4.34475818936	0.954578350753	37.7	['Drama', 'Comedy', 'War', 'Thriller', 'Adventure']
M	45	academic/educator	4.31559958768	0.65036155688	39.66	['Drama', 'Comedy', 'War', 'Animation', 'Romance']
M	18	college/grad student	4.21935152708	0.53623754118	26.16	['Drama', 'Action', 'War', 'Thriller', 'Comedy']
M	35	academic/educator	4.29969543147	0.508109163319	51.74	['Drama', 'Comedy', 'War', 'Documentary', 'Mystery']
F	25	technician/engineer	4.27182093911	1.00509181057	29.4	['Drama', 'Comedy', 'Thriller', 'War', 'Crime']
M	18	college/grad student	4.21127542322	0.711711066483	22.96	['Drama', 'Comedy', 'Sci-Fi', 'Animation', 'Documentary']
F	1	K-12 student	4.32906295754	0.926532752509	22.34	['Comedy', 'Drama', 'Romance', 'Documentary', 'Action']
M	56	other	4.31953150775	0.91044254455	38.26	['Drama', 'Documentary', 'Comedy', 'Animation', 'Thriller']
F	50	self-employed	4.28978185225	0.686364282244	34.58	['Drama', 'Comedy', 'Romance', 'Adventure', 'War']
M	45	sales/marketing	4.38852702548	0.606761525644	55.06	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'War']
M	25	writer	4.17533465488	0.75622583508	36.88	['Drama', 'Adventure', 'Comedy', 'War', 'Thriller']
M	35	doctor/health care	4.2539231071	1.32782405957	40.48	['Drama', 'Romance', 'Comedy', 'War', 'Musical']
M	25	scientist	4.24266611547	0.967626507412	29.22	['Action', 'Drama', 'Comedy', 'Thriller', 'Crime']
M	25	programmer	4.35754295128	0.960428107463	49.96	['Drama', 'Film-Noir', 'Thriller', 'War', 'Mystery']
M	25	executive/managerial	4.20061186335	0.831074084031	26.14	['Drama', 'Comedy', 'Documentary', 'Sci-Fi', 'Animation']
F	18	sales/marketing	4.27677269536	0.852315723711	39.46	['Drama', 'Comedy', 'Romance', 'Documentary', 'Animation']
M	25	artist	4.33600443504	0.816685008366	44.0	['Drama', 'Comedy', 'War', 'Film-Noir', 'Action']
M	25	artist	4.35823385482	0.848557209145	44.62	['Drama', 'Comedy', 'War', 'Film-Noir', 'Thriller']
M	56	self-employed	4.33062293275	0.606025715985	51.52	['Drama', 'War', 'Action', 'Comedy', 'Crime']
M	50	self-employed	4.34139501438	0.805460437955	43.08	['Drama', 'Comedy', 'Romance', 'Adventure', 'War']
M	25	technician/engineer	4.23877584309	1.10227932915	32.2	['Drama', 'Action', 'War', 'Comedy', 'Thriller']
F	25	customer service	4.34784809177	1.09561665873	43.18	['Drama', 'Action', 'Comedy', 'War', 'Adventure']
M	18	tradesman/craftsman	4.27606771433	0.938386769665	32.66	['Drama', 'Action', 'Thriller', 'Adventure', 'Crime']
M	18	academic/educator	4.28444865437	0.734128238094	35.46	['Drama', 'Comedy', 'War', 'Action', 'Romance']
M	18	college/grad student	4.21786740237	0.779591244709	27.08	['Drama', 'Action', 'Comedy', 'Adventure', 'War']
M	25	technician/engineer	4.29301622758	1.01981047889	40.76	['Drama', 'War', 'Romance', 'Comedy', 'Crime']
M	25	unemployed	4.39165575027	0.476199085754	40.3	['Drama', 'Comedy', 'War', 'Action', 'Crime']
M	35	executive/managerial	4.35655674253	0.676375572361	52.26	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Documentary']
M	56	programmer	4.33446058321	0.729098903173	31.12	['Drama', 'Comedy', 'Documentary', 'Animation', 'Romance']
M	45	sales/marketing	4.2509891285	0.681684388841	24.36	['Drama', 'Action', 'Comedy', 'Thriller', 'Sci-Fi']
M	35	technician/engineer	4.35446299992	0.813078449925	48.28	['Drama', 'Comedy', 'War', 'Crime', 'Film-Noir']
