Gender	Age	Occupation	Avg Recommended Rating	Avg Seen Rating	RMSE	Avg Movie Age	Types
M	50	doctor/health care	4.21968178401	3.18306492471	1.11551623905	32.72	['Drama', 'Action', 'War', 'Adventure', 'Comedy']
M	25	other	4.24595706818	3.93881624151	0.873323324678	31.0	['Drama', 'Action', 'Comedy', 'Thriller', 'War']
M	45	writer	4.312285678	3.4115174659	1.05578202221	42.84	['Drama', 'Comedy', 'Adventure', 'Action', 'Romance']
M	45	other	4.2704613541	3.54567857655	0.543793314844	47.82	['Drama', 'Comedy', 'Thriller', 'Documentary', 'Film-Noir']
F	45	customer service	4.33752105151	3.83921506217	0.60639814343	31.08	['Drama', 'Comedy', 'Action', 'Crime', 'War']
M	56	clerical/admin	4.14772180898	3.41999208148	0.96041851056	21.52	['Drama', 'Romance', 'Comedy', 'War', 'Action']
M	35	scientist	4.34176207534	3.67809867579	1.33335507078	26.88	['Drama', 'Comedy', 'Action', 'Crime', 'Animation']
M	18	K-12 student	4.25966777629	3.37605904654	0.820458754085	24.02	['Drama', 'Action', 'Comedy', 'Thriller', 'Adventure']
F	25	executive/managerial	4.36591622254	3.77090744305	0.637281980001	37.02	['Drama', 'Comedy', 'War', 'Crime', 'Action']
M	25	doctor/health care	4.33280311971	3.56335474184	0.609629174644	28.24	['Drama', 'Comedy', 'Documentary', 'Animation', 'War']
M	25	writer	4.3652990855	3.70297239945	0.514993188294	43.58	['Drama', 'Comedy', 'Thriller', 'Mystery', 'Romance']
M	18	technician/engineer	4.24192032391	3.32964868519	0.87868842102	29.02	['Drama', 'Action', 'Thriller', 'Comedy', 'War']
M	25	artist	4.28294787538	3.69494878956	0.864368861845	32.94	['Drama', 'Crime', 'Comedy', 'Thriller', 'Action']
F	35	other	3.99148083187	3.59809951958	0.846022198431	36.98	['Drama', 'Romance', 'Comedy', 'Musical', 'Documentary']
F	45	academic/educator	4.21432124559	3.41242871831	1.37250298502	29.96	['Comedy', 'Drama', 'Romance', 'Animation', 'Action']
M	25	other	4.36074867529	3.06936992006	0.939140237611	39.48	['Drama', 'Comedy', 'War', 'Thriller', 'Crime']
M	25	technician/engineer	4.36346424584	3.87602372247	0.433354783123	56.9	['Drama', 'Comedy', 'War', 'Romance', 'Documentary']
F	35	executive/managerial	4.04287396938	3.42410529317	1.35201928841	28.2	['Drama', 'Comedy', 'Documentary', 'Action', 'Animation']
M	25	programmer	4.37129789154	3.6985945116	0.693119640069	34.78	['Drama', 'Comedy', 'Thriller', 'Action', 'War']
F	35	clerical/admin	4.33501250695	3.74979944606	0.745047071141	32.64	['Drama', 'Comedy', 'Documentary', 'War', 'Romance']
M	35	writer	4.27422442244	3.54071165006	0.466726906945	55.22	['Drama', 'Comedy', 'War', 'Romance', 'Adventure']
M	35	technician/engineer	4.28685753205	3.45224565407	1.00232055796	38.88	['Drama', 'Action', 'Thriller', 'Comedy', 'War']
F	25	scientist	4.25017622015	3.89826809862	0.788338699356	22.3	['Drama', 'Comedy', 'Romance', 'Documentary', 'Thriller']
M	18	programmer	4.15855118739	3.66880767478	0.729551885756	29.54	['Comedy', 'Drama', 'Action', 'Documentary', 'Western']
F	1	K-12 student	4.38427109974	3.78997035102	0.495363217576	45.76	['Drama', 'Comedy', 'Romance', 'Film-Noir', 'Crime']
F	25	technician/engineer	4.30703810969	3.42857884645	0.746585065398	33.78	['Drama', 'Comedy', 'Action', 'Adventure', 'War']
F	35	homemaker	4.36300005857	3.50607379167	0.682240170883	34.04	['Drama', 'Comedy', 'Action', 'Romance', 'Animation']
F	45	academic/educator	4.4031054046	3.67556604392	1.18410710477	40.5	['Drama', 'Comedy', 'War', 'Romance', 'Animation']
M	35	other	4.24489920961	3.69736314542	0.909609561452	30.16	['Drama', 'Action', 'Adventure', 'War', 'Thriller']
F	25	executive/managerial	4.37384888177	3.63762173942	0.962546378635	35.76	['Drama', 'Documentary', 'War', 'Action', 'Comedy']
M	25	sales/marketing	4.28175403226	3.66939992362	0.903060093566	44.2	['Drama', 'Film-Noir', 'Documentary', 'Thriller', 'War']
M	25	scientist	4.34286127272	3.44180093309	1.04693939594	32.4	['Drama', 'Action', 'War', 'Comedy', 'Thriller']
M	35	sales/marketing	4.29258517034	3.97122809123	0.76659711396	40.38	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Film-Noir']
F	35	artist	4.26926294265	3.81977673336	0.831623503725	35.58	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
M	35	executive/managerial	4.41279619308	3.55733302769	0.51004177969	33.84	['Drama', 'Comedy', 'War', 'Animation', 'Action']
M	25	writer	4.14356834322	3.30796197582	1.25790303624	29.5	['Drama', 'Comedy', 'Documentary', 'Horror', 'Action']
M	25	academic/educator	4.33937984496	3.82610198055	0.827118902985	39.34	['Drama', 'Thriller', 'Documentary', 'Comedy', 'Film-Noir']
F	25	college/grad student	4.38556827473	3.5708915828	0.621329475091	43.82	['Drama', 'Comedy', 'Documentary', 'Mystery', 'Thriller']
M	50	lawyer	4.23359442994	3.60205510032	1.00954014288	28.34	['Drama', 'Action', 'Adventure', 'Documentary', 'Comedy']
M	35	artist	4.28494819124	3.9608797698	0.8574064061	43.98	['Drama', 'Comedy', 'Documentary', 'Crime', 'War']
M	45	artist	4.34991748885	3.89353016722	0.656187374298	43.4	['Comedy', 'Drama', 'Romance', 'Action', 'Adventure']
M	35	executive/managerial	4.24070157048	3.16361457234	0.727350081	28.24	['Drama', 'Action', 'War', 'Comedy', 'Thriller']
M	50	writer	4.39083343288	3.87869955483	0.74963544593	34.76	['Drama', 'Comedy', 'Animation', 'Adventure', 'Action']
M	56	self-employed	4.41983080858	3.81881813852	0.914877710077	46.64	['Drama', 'Comedy', 'Thriller', 'Mystery', 'Film-Noir']
F	50	executive/managerial	4.33654939527	3.68099183823	0.645043614046	57.68	['Drama', 'Romance', 'Comedy', 'War', 'Thriller']
F	25	other	4.34193387554	3.89385960759	0.735515666431	36.38	['Drama', 'Comedy', 'Documentary', 'Romance', 'Animation']
M	35	academic/educator	4.31570025428	3.84799814703	0.646961875	48.88	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'War']
M	35	academic/educator	4.37107907383	3.9100953416	0.388227945919	40.18	['Drama', 'Comedy', 'Romance', 'Documentary', 'Mystery']
M	18	college/grad student	4.39152623465	3.49615722838	0.748784096385	43.5	['Drama', 'Comedy', 'War', 'Thriller', 'Crime']
M	18	unemployed	4.19322423198	3.94433111382	1.06497211982	30.08	['Drama', 'Comedy', 'Romance', 'Documentary', 'Crime']
F	50	writer	4.37073662482	3.97296703863	0.415003681389	42.64	['Drama', 'Comedy', 'Thriller', 'Crime', 'Action']
F	18	college/grad student	4.14124657755	3.47422974521	0.614739089225	31.0	['Drama', 'Action', 'Comedy', 'Adventure', 'Romance']
M	18	college/grad student	4.32186850104	3.48696310614	0.72336299075	29.56	['Drama', 'Comedy', 'Documentary', 'Animation', 'Thriller']
M	50	sales/marketing	4.28023255814	3.90258755038	1.48860664222	31.84	['Drama', 'War', 'Thriller', 'Action', 'Comedy']
M	1	K-12 student	4.25825968849	3.08859063115	0.739287144494	28.9	['Drama', 'Action', 'War', 'Thriller', 'Adventure']
M	25	scientist	4.30707893816	3.71185322959	1.01830507103	39.3	['Drama', 'War', 'Action', 'Comedy', 'Crime']
M	35	other	4.30720240852	3.6951721185	0.733431157819	36.4	['Drama', 'Documentary', 'Comedy', 'Crime', 'War']
F	25	technician/engineer	4.39199112366	3.82252647166	0.722403979439	43.78	['Drama', 'Comedy', 'Adventure', 'Action', 'Thriller']
M	35	artist	4.27263750944	4.13005058773	0.653274575432	43.0	['Comedy', 'Drama', 'Romance', 'Thriller', 'Mystery']
M	50	self-employed	4.35572294089	3.37938940247	0.621193486605	43.0	['Drama', 'Thriller', 'Comedy', 'Mystery', 'Film-Noir']
M	25	sales/marketing	4.2389380531	3.46023636168	0.647995160446	37.54	['Drama', 'Comedy', 'Documentary', 'War', 'Adventure']
M	45	technician/engineer	4.14627180372	3.74708417152	1.18953262906	31.52	['Drama', 'Action', 'Adventure', 'Comedy', 'War']
F	18	college/grad student	3.56510517486	3.74768662042	1.32378352626	29.38	['Drama', 'Comedy', 'Romance', 'Documentary', 'Thriller']
M	18	college/grad student	4.24702766095	3.85656663218	0.494141495987	28.42	['Drama', 'Comedy', 'Action', 'War', 'Adventure']
M	25	programmer	4.19916142558	3.75460392795	0.562813375937	23.04	['Drama', 'Comedy', 'Documentary', 'Romance', 'Thriller']
M	35	executive/managerial	4.31756992397	3.88034271857	0.601817770084	53.1	['Drama', 'Comedy', 'Romance', 'War', 'Film-Noir']
F	25	artist	4.35668734166	3.79476787494	0.867837503387	27.0	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
M	25	other	4.23123287671	3.83188878479	0.93295365307	41.54	['Drama', 'Comedy', 'Documentary', 'War', 'Crime']
F	35	doctor/health care	4.31089514979	3.73820548033	0.675912999801	32.42	['Drama', 'Comedy', 'Documentary', 'War', 'Romance']
F	50	academic/educator	4.29348843428	3.74370475297	0.551444469021	26.12	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
M	18	other	4.34485253518	3.57625025378	0.59303255877	35.68	['Drama', 'Comedy', 'War', 'Action', 'Thriller']
M	25	executive/managerial	4.25161623998	3.73986213139	0.925418054043	29.26	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
F	56	retired	4.36290714633	3.7242041406	1.30924358303	41.74	['Drama', 'Thriller', 'Comedy', 'Action', 'Adventure']
M	35	programmer	4.36749427247	3.5393147224	0.70903592875	29.44	['Drama', 'Comedy', 'Thriller', 'Crime', 'Action']
F	25	academic/educator	4.33259371164	3.49691045324	1.57707761341	34.06	['Drama', 'Action', 'Adventure', 'Comedy', 'War']
M	50	doctor/health care	4.25749989481	4.15987045275	0.996887044422	28.46	['Drama', 'Thriller', 'Comedy', 'Documentary', 'Romance']
M	35	executive/managerial	4.36910768344	3.6773276414	0.642620768089	34.22	['Drama', 'Comedy', 'War', 'Thriller', 'Action']
F	56	other	4.2758523049	4.06057893092	0.72288964104	38.3	['Drama', 'Comedy', 'Romance', 'War', 'Documentary']
M	18	college/grad student	4.22915211878	3.71745812552	1.00348559933	32.7	['Drama', 'Comedy', 'Documentary', 'Crime', 'Action']
M	45	writer	3.99721964782	3.85914257494	0.791656339785	33.26	['Drama', 'Comedy', 'Documentary', 'Romance', 'Crime']
M	18	college/grad student	4.28254351628	3.54094760453	0.931957498569	31.86	['Comedy', 'Drama', 'Documentary', 'Animation', 'Action']
F	25	writer	4.1882273444	3.77385668792	0.634739623461	38.76	['Drama', 'Comedy', 'Documentary', 'Film-Noir', 'War']
M	35	programmer	4.3241163538	3.99552278648	0.788712532452	45.38	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Romance']
M	25	technician/engineer	4.24801229853	3.59588775255	0.536929995514	26.54	['Drama', 'Comedy', 'Documentary', 'Sci-Fi', 'Action']
F	35	other	4.20762711864	3.51904095543	0.911462766741	34.8	['Drama', 'Comedy', 'Documentary', 'Horror', 'Action']
M	18	writer	4.28989552392	3.83168537084	1.47528679407	24.34	['Drama', 'Comedy', 'Romance', 'War', 'Adventure']
M	50	executive/managerial	4.39635989011	3.72957506038	1.02749985951	30.32	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Animation']
M	25	college/grad student	4.18803214769	3.85495462619	0.787731972593	26.8	['Drama', 'Comedy', 'War', 'Action', 'Thriller']
M	1	K-12 student	4.21195581546	3.42816810303	1.23488464628	24.76	['Drama', 'Comedy', 'Documentary', 'Animation', 'Action']
M	18	academic/educator	4.21516109355	3.88778893239	0.83637221756	34.38	['Drama', 'Documentary', 'Comedy', 'War', 'Sci-Fi']
F	25	customer service	4.36989789672	3.49710463816	1.00601960655	37.74	['Drama', 'Comedy', 'Action', 'Animation', 'Thriller']
F	25	homemaker	4.17212572185	3.48507934606	0.791799874225	23.8	['Drama', 'Action', 'Comedy', 'War', 'Animation']
F	45	artist	4.34472725793	3.43781074119	0.668680287194	37.52	['Drama', 'Comedy', 'Adventure', 'Thriller', 'Romance']
M	56	self-employed	4.19791148682	3.79832500831	0.993677558637	60.16	['Drama', 'Comedy', 'Romance', 'War', 'Musical']
M	25	programmer	4.39143675287	3.61480496209	0.453944205486	41.92	['Drama', 'Comedy', 'Animation', 'Thriller', 'Film-Noir']
M	25	other	4.33757073095	3.44255251542	0.594473248019	24.16	['Drama', 'Comedy', 'Documentary', 'Action', 'Romance']
F	25	other	4.2115010505	3.84880245396	0.815692386862	39.46	['Drama', 'Comedy', 'Romance', 'Documentary', 'Animation']
F	18	programmer	4.18789882817	4.01222296372	0.864129726142	29.28	['Drama', 'Comedy', 'Documentary', 'Romance', 'Sci-Fi']
F	25	academic/educator	4.38113036188	3.80791452347	0.939296507388	46.52	['Drama', 'Comedy', 'Thriller', 'Romance', 'Mystery']
M	18	other	4.35443875596	3.41987806307	0.608768709262	39.52	['Drama', 'Comedy', 'Film-Noir', 'Mystery', 'War']
M	18	college/grad student	4.3858416559	3.90367610729	0.808564179937	39.86	['Drama', 'Comedy', 'Action', 'Film-Noir', 'Thriller']
M	25	other	4.33213551089	3.41418738363	1.13534540701	39.82	['Drama', 'Comedy', 'Thriller', 'Crime', 'Film-Noir']
F	25	other	4.30133987214	3.73018129004	0.662319519627	23.84	['Drama', 'Comedy', 'Action', 'War', 'Documentary']
M	18	college/grad student	4.23544839083	4.01780670484	0.664628574989	32.16	['Drama', 'Comedy', 'Action', 'War', 'Thriller']
F	18	academic/educator	4.26237301131	4.08526842221	0.921678947338	32.14	['Drama', 'Comedy', 'Romance', 'Documentary', 'War']
M	25	executive/managerial	4.33660403619	3.98398563279	0.800942619908	40.42	['Drama', 'War', 'Action', 'Comedy', 'Adventure']
F	35	scientist	4.37389888532	3.81137267291	0.445604190268	38.66	['Drama', 'War', 'Documentary', 'Romance', 'Action']
M	25	college/grad student	4.33578034682	3.84971073143	0.927167221718	24.26	['Drama', 'Documentary', 'Comedy', 'War', 'Romance']
M	56	retired	4.40304300574	4.02395610153	0.332185048141	40.54	['Drama', 'Thriller', 'War', 'Film-Noir', 'Action']
M	50	self-employed	4.38522087263	3.56808906736	1.0771760844	46.1	['Drama', 'Comedy', 'Romance', 'Thriller', 'Documentary']
M	25	executive/managerial	4.36287355136	3.81238322046	0.704409329607	40.8	['Drama', 'Comedy', 'War', 'Action', 'Film-Noir']
F	25	other	4.36630434783	3.59342876017	0.789454642552	26.7	['Drama', 'Comedy', 'Documentary', 'War', 'Romance']
M	18	college/grad student	4.24183437809	3.54186041086	0.774699951778	27.28	['Drama', 'Comedy', 'Documentary', 'Action', 'Romance']
M	25	technician/engineer	4.3202504251	3.65392084445	1.00244359597	34.16	['Drama', 'Action', 'Comedy', 'Thriller', 'War']
M	45	customer service	4.10646890001	3.01277288663	1.27493599421	24.16	['Drama', 'Action', 'Thriller', 'Comedy', 'War']
M	25	technician/engineer	4.36754628516	3.19206925011	0.438724496232	27.48	['Drama', 'Action', 'Comedy', 'Thriller', 'Animation']
M	35	executive/managerial	4.31225153596	3.42052614542	0.686933735819	34.16	['Drama', 'Comedy', 'Action', 'Documentary', 'Thriller']
M	56	retired	4.28473239437	3.97051016464	0.778518621541	50.1	['Drama', 'Comedy', 'Romance', 'Thriller', 'Musical']
M	25	academic/educator	4.2915955874	3.42129407316	0.765732763678	40.9	['Drama', 'Comedy', 'Crime', 'Thriller', 'Documentary']
M	35	technician/engineer	4.37644244301	3.36997989494	0.705178557666	38.6	['Drama', 'Thriller', 'War', 'Crime', 'Comedy']
M	25	programmer	4.33664431752	3.75260451133	0.805789090681	33.5	['Drama', 'Comedy', 'War', 'Action', 'Thriller']
M	25	writer	4.37153913233	3.87812070616	0.906680915817	43.1	['Drama', 'Comedy', 'Documentary', 'Crime', 'Thriller']
M	25	programmer	4.31978733484	3.81513730006	0.566236149434	46.16	['Drama', 'Documentary', 'Film-Noir', 'Comedy', 'Thriller']
M	25	lawyer	4.35996358257	3.53108756559	0.630470149801	35.34	['Drama', 'Comedy', 'Action', 'War', 'Adventure']
M	18	unemployed	3.952325127	3.60827073471	0.796492779499	25.46	['Drama', 'Comedy', 'Documentary', 'Romance', 'Animation']
M	18	college/grad student	4.37821798059	3.5298940635	0.560497288623	38.84	['Drama', 'Comedy', 'Crime', 'Documentary', 'War']
F	35	executive/managerial	4.18124695567	3.88820489545	0.677629637676	29.24	['Drama', 'Action', 'Romance', 'War', 'Adventure']
F	18	academic/educator	4.37148889542	3.82797614502	0.640032934526	38.54	['Drama', 'Comedy', 'War', 'Thriller', 'Documentary']
M	50	academic/educator	4.30917366947	3.55764128232	0.67676377229	31.78	['Drama', 'War', 'Romance', 'Documentary', 'Comedy']
M	25	college/grad student	3.91073962398	3.45227129968	1.05161212837	24.88	['Drama', 'Comedy', 'Action', 'Romance', 'Thriller']
M	35	executive/managerial	4.34539085801	3.30854564991	0.637599737318	33.12	['Drama', 'Action', 'War', 'Thriller', 'Adventure']
M	25	other	4.35743855592	3.41338075543	0.936701759675	29.86	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Animation']
F	35	academic/educator	4.24774385937	3.98243201464	1.13487326334	60.46	['Drama', 'Comedy', 'War', 'Romance', 'Documentary']
F	25	college/grad student	4.17644676219	3.99268480239	0.730648727971	24.8	['Drama', 'Comedy', 'Documentary', 'Animation', 'Sci-Fi']
F	25	homemaker	4.39641629848	4.03265359072	0.419734259458	47.66	['Drama', 'Comedy', 'War', 'Animation', 'Documentary']
M	25	academic/educator	4.32496227635	3.61732550561	0.702919620921	37.02	['Drama', 'Comedy', 'Romance', 'Documentary', 'Mystery']
M	25	sales/marketing	4.26898975358	3.5936200396	0.675405691199	30.8	['Drama', 'Comedy', 'Action', 'Romance', 'War']
M	25	customer service	4.33794765728	3.80755774855	0.760831006957	33.9	['Drama', 'Comedy', 'Action', 'War', 'Crime']
M	25	scientist	4.31484708063	3.45004802044	0.563843278338	39.56	['Drama', 'Comedy', 'Adventure', 'Documentary', 'War']
M	35	other	4.39011619567	3.75696673924	0.912621924666	49.16	['Drama', 'Comedy', 'Thriller', 'War', 'Film-Noir']
F	25	academic/educator	4.22367712038	3.33364785352	0.829064330125	33.32	['Drama', 'Comedy', 'Romance', 'Thriller', 'War']
F	25	sales/marketing	4.16498890974	3.82127745172	1.1341672953	26.64	['Drama', 'Romance', 'Action', 'Comedy', 'Adventure']
M	50	executive/managerial	4.3544600939	3.91716972669	0.503366348129	34.62	['Drama', 'Comedy', 'War', 'Thriller', 'Documentary']
M	25	college/grad student	4.30853057676	3.61320836057	0.745403137025	26.38	['Drama', 'Action', 'Comedy', 'War', 'Thriller']
M	35	tradesman/craftsman	4.19568686454	3.54328819137	0.784538591527	43.74	['Drama', 'Comedy', 'War', 'Thriller', 'Action']
F	56	artist	4.37991596087	3.77529296068	0.912284817021	42.32	['Drama', 'War', 'Thriller', 'Comedy', 'Romance']
M	18	unemployed	4.31003179813	3.17464932537	1.17805392265	25.04	['Drama', 'Action', 'Comedy', 'Adventure', 'Thriller']
F	25	college/grad student	4.33185116825	3.85190977937	0.674045440458	37.5	['Drama', 'Comedy', 'Documentary', 'Crime', 'Action']
M	25	executive/managerial	4.38373339932	3.52839805705	0.823166411034	48.02	['Drama', 'Comedy', 'Film-Noir', 'Thriller', 'Romance']
M	56	executive/managerial	4.28932282336	3.84605628221	0.630146216516	46.5	['Drama', 'Thriller', 'Comedy', 'War', 'Romance']
M	35	artist	4.33854738785	3.89093063776	1.09175157932	36.8	['Drama', 'Comedy', 'Thriller', 'Romance', 'Animation']
M	50	academic/educator	4.2687304264	3.93169725679	0.685197494763	32.16	['Drama', 'Comedy', 'Romance', 'War', 'Documentary']
M	35	artist	4.35883073692	3.86702943297	0.92893934445	47.6	['Drama', 'Comedy', 'Adventure', 'War', 'Action']
M	25	programmer	4.16942213825	3.78942516541	1.22045630233	21.62	['Drama', 'Comedy', 'Documentary', 'Action', 'Animation']
F	35	artist	4.39800460476	3.78735081674	0.710033240805	46.08	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'War']
M	45	customer service	4.20689043429	3.69895255796	1.1426470578	32.1	['Drama', 'Comedy', 'Crime', 'Action', 'Documentary']
M	25	technician/engineer	4.32371401522	3.59622794267	0.822326054692	31.04	['Drama', 'Comedy', 'War', 'Documentary', 'Animation']
M	50	programmer	4.27293841586	3.33320891867	0.615345783281	32.6	['Drama', 'Comedy', 'Romance', 'Animation', 'Musical']
M	18	other	4.16966649021	3.42965563184	1.12580848705	29.6	['Drama', 'Comedy', 'Documentary', 'Romance', 'Sci-Fi']
F	25	academic/educator	4.36451237747	3.8362796554	0.780889483589	44.9	['Drama', 'Comedy', 'War', 'Documentary', 'Romance']
M	50	customer service	4.29479260647	3.56512714252	0.578535701973	27.7	['Drama', 'Comedy', 'Thriller', 'War', 'Adventure']
M	25	programmer	4.27670593817	3.27197192799	0.810220600099	26.44	['Drama', 'Comedy', 'Action', 'Documentary', 'War']
F	18	artist	4.18741297689	4.02924615505	0.752883159161	39.26	['Drama', 'Documentary', 'Comedy', 'Sci-Fi', 'Mystery']
M	25	technician/engineer	4.24408499314	3.39833173233	0.534118637696	41.2	['Drama', 'Comedy', 'Romance', 'Thriller', 'Mystery']
M	35	executive/managerial	4.41178897427	3.77332191182	0.481037515166	42.42	['Drama', 'Comedy', 'Thriller', 'Action', 'War']
M	25	tradesman/craftsman	4.31342470232	3.55813182157	0.595512055266	37.9	['Drama', 'Comedy', 'War', 'Action', 'Adventure']
F	25	technician/engineer	4.33596562536	3.91201049163	0.550184604561	41.48	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Documentary']
M	35	academic/educator	4.29536039768	3.61719888894	1.17523975446	42.86	['Drama', 'Comedy', 'Documentary', 'Romance', 'Film-Noir']
M	18	college/grad student	4.21794346579	3.57063848548	0.900286101725	31.66	['Drama', 'Comedy', 'Documentary', 'War', 'Romance']
F	18	clerical/admin	4.26919423094	3.66132240008	0.877493037126	29.6	['Drama', 'Comedy', 'Documentary', 'Animation', 'Romance']
M	45	academic/educator	4.31425869771	3.75608125008	0.963311579877	28.4	['Drama', 'Comedy', 'Animation', 'War', 'Thriller']
M	35	technician/engineer	4.35213694214	3.55644372396	0.850960162556	38.68	['Drama', 'War', 'Adventure', 'Documentary', 'Action']
F	45	doctor/health care	4.39040041068	3.7010741491	1.01542069969	35.36	['Drama', 'Comedy', 'War', 'Romance', 'Animation']
M	50	academic/educator	4.11910635965	3.74170567433	0.447731893142	32.54	['Drama', 'Comedy', 'Romance', 'Documentary', 'Crime']
M	35	self-employed	4.27118010099	3.75971481382	0.509600356303	44.28	['Drama', 'Comedy', 'Documentary', 'War', 'Romance']
M	18	college/grad student	4.0974319267	3.24785638437	0.992555852465	33.08	['Comedy', 'Drama', 'Documentary', 'Romance', 'Crime']
M	18	college/grad student	4.27600091662	4.04671973472	0.86071817475	30.28	['Drama', 'Crime', 'Comedy', 'Action', 'Documentary']
M	25	artist	4.35368919973	3.89121129584	0.763741120226	39.44	['Drama', 'War', 'Comedy', 'Documentary', 'Film-Noir']
F	56	artist	4.38374359345	3.58503085262	0.967838186423	36.3	['Drama', 'Comedy', 'Thriller', 'Romance', 'Documentary']
M	56	programmer	4.36960258526	3.55774047552	0.845916441945	44.46	['Drama', 'Comedy', 'Romance', 'War', 'Thriller']
M	18	college/grad student	4.33790488673	3.21289133949	0.598190786673	40.14	['Drama', 'Comedy', 'War', 'Thriller', 'Mystery']
M	45	other	4.26935616849	3.6425309448	0.881643562887	37.14	['Drama', 'Action', 'Adventure', 'Comedy', 'War']
F	35	sales/marketing	4.3346398056	3.96776947313	1.11764839778	47.06	['Drama', 'Romance', 'Comedy', 'Thriller', 'Film-Noir']
M	25	lawyer	4.34518828452	3.72463243448	0.889113570418	47.62	['Drama', 'Comedy', 'Thriller', 'Documentary', 'Film-Noir']
M	50	self-employed	4.36982962318	3.5880476768	0.908582778594	48.3	['Drama', 'Thriller', 'Action', 'Film-Noir', 'Comedy']
M	50	executive/managerial	4.35717131474	3.99535422547	0.605042039223	43.36	['Drama', 'Comedy', 'War', 'Thriller', 'Adventure']
M	45	academic/educator	4.31905803111	4.08884855617	0.633724351439	43.28	['Drama', 'War', 'Comedy', 'Crime', 'Action']
M	18	executive/managerial	4.16926660167	2.50207862426	1.38755742074	37.1	['Drama', 'Comedy', 'Action', 'Sci-Fi', "Children's"]
M	35	other	4.27311119122	3.1266014236	0.664453104203	32.52	['Drama', 'Action', 'Adventure', 'Comedy', 'Thriller']
M	35	sales/marketing	4.364989828	3.83649575499	0.726179598307	39.7	['Drama', 'Comedy', 'War', 'Documentary', 'Romance']
M	25	writer	4.02727462003	3.6155817549	1.40925692797	28.2	['Drama', 'Comedy', 'Documentary', 'Romance', 'Thriller']
F	25	artist	4.33582384958	3.43614374222	1.19607319554	28.4	['Drama', 'Comedy', 'Romance', 'Documentary', 'Animation']
M	35	other	4.22732227558	3.82962385113	0.69335478304	37.6	['Drama', 'Comedy', 'Romance', 'Thriller', 'Musical']
F	18	academic/educator	4.35041530481	3.59775871752	1.13335428151	30.14	['Drama', 'Adventure', 'War', 'Action', 'Comedy']
F	18	clerical/admin	4.31080834277	3.72740576317	1.21098966788	39.66	['Drama', 'Comedy', 'Thriller', 'Romance', 'War']
M	18	artist	4.42980520365	3.56274576371	0.771362872832	48.8	['Drama', 'Comedy', 'Thriller', 'Action', 'War']
M	35	executive/managerial	4.14112985166	3.78164217578	1.10552066051	22.22	['Drama', 'Comedy', 'Romance', 'Documentary', 'Thriller']
F	25	clerical/admin	4.16533119658	3.4643214904	1.26320330369	28.24	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
M	18	academic/educator	3.8617871413	3.20492366481	0.800557215483	25.68	['Drama', 'Comedy', 'Crime', 'Action', 'Documentary']
M	18	executive/managerial	4.24448624215	3.2465544952	1.02432701958	36.16	['Drama', 'Thriller', 'War', 'Comedy', 'Documentary']
M	35	executive/managerial	4.36553026498	3.58088832558	1.0858379266	37.38	['Drama', 'Action', 'War', 'Comedy', 'Sci-Fi']
F	25	academic/educator	4.33917401462	3.25834042143	1.13540449104	28.44	['Drama', 'Comedy', 'Documentary', 'Action', 'War']
M	45	self-employed	4.43327370304	3.95785655145	0.7150391887	40.6	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Mystery']
M	56	retired	4.32244312823	3.98005091323	0.736397470315	33.9	['Drama', 'Documentary', 'War', 'Comedy', 'Crime']
M	50	other	4.3704079245	3.1916143546	1.51902084168	53.2	['Drama', 'War', 'Thriller', 'Action', 'Comedy']
M	35	executive/managerial	4.15619967794	3.64276859254	1.03262181007	34.58	['Drama', 'War', 'Romance', 'Action', 'Comedy']
M	1	executive/managerial	4.23746324406	3.59288434842	0.715900417682	27.14	['Drama', 'Action', 'Comedy', 'Documentary', 'Adventure']
M	35	programmer	4.32357259606	3.43936027583	0.729476497972	36.96	['Drama', 'Thriller', 'Comedy', 'Romance', 'Crime']
F	18	college/grad student	4.19768968233	3.53076289179	1.21380172824	25.16	['Drama', 'Comedy', 'Documentary', 'Romance', 'Animation']
F	25	artist	4.18272841051	3.48842779457	0.880170847559	25.8	['Drama', 'Comedy', 'Action', 'War', 'Documentary']
M	25	executive/managerial	4.35454167533	3.63607612097	0.731951451033	38.08	['Drama', 'Comedy', 'Crime', 'Action', 'Thriller']
F	25	doctor/health care	4.34942307177	3.28157932929	0.990951433667	27.76	['Drama', 'Action', 'Comedy', 'War', 'Thriller']
F	25	customer service	4.16130595433	3.80939814717	0.75171559722	25.1	['Drama', 'Action', 'Thriller', 'Comedy', 'Sci-Fi']
M	35	other	4.39043659044	3.56171673399	0.49410552695	41.08	['Drama', 'Action', 'War', 'Comedy', 'Thriller']
