#uid, zipcode, sex, race, income 
7997,74063,1,1,78459
7998,76248,0,1,245102
7999,30152,1,1,68599
8000,47408,1,1,52704
8001,91789,0,2,25101
8002,73449,0,1,13946
8003,61704,1,1,225744
8004,94597,0,1,26493
8005,77071,1,3,68892
8006,77038,1,3,27143
8007,02301,1,3,62430
8008,62946,1,1,40850
8009,64506,0,1,73047
8010,15642,1,1,62930
8011,10598,0,1,36634
8012,19036,1,8,55083
8013,85382,0,1,122905
8014,32444,0,1,233123
8015,77302,0,1,55577
8016,75662,0,1,73293
8017,74729,0,4,16781
8018,00953,0,2,100273
8019,06473,0,1,90187
8020,60645,1,4,98759
8021,85086,1,1,89114
8022,00754,1,2,9459
8023,33334,1,1,50884
8024,11358,0,1,70482
8025,06902,0,1,6486
8026,32348,0,1,33467
8027,98367,1,1,251760
8028,32211,1,2,89829
8029,44122,0,3,19512
8030,08060,1,1,178487
8031,60631,0,1,23960
8032,95838,0,2,50893
8033,02743,0,1,71517
8034,45036,1,1,85465
8035,98042,1,1,7647
8036,23455,1,1,127701
8037,45216,1,1,24448
8038,28056,1,3,150908
8039,30141,0,1,138665
8040,78744,0,1,79133
8041,22042,1,1,92036
8042,46321,0,7,39877
8043,19018,1,1,47121
8044,32092,0,1,121022
8045,33437,0,1,94169
8046,78572,0,2,105443
8047,30906,1,3,7287
8048,66204,1,1,87181
8049,60563,1,3,150176
8050,13114,1,1,120832
8051,45211,1,3,11520
8052,21157,1,1,42320
8053,03253,0,1,97453
8054,07050,0,2,12213
8055,28146,1,1,183278
8056,93312,0,2,72810
8057,48750,0,1,45033
8058,07719,0,1,71761
8059,29455,1,1,113432
8060,38116,0,3,33176
8061,37919,1,1,12598
8062,19713,1,5,80084
8063,25302,0,1,31450
8064,40403,1,1,99062
8065,73071,0,1,102424
8066,86336,0,1,99481
8067,07417,1,1,108922
8068,91006,1,5,139558
8069,33167,1,2,55681
8070,46552,0,1,189180
8071,71104,1,3,14112
8072,38122,1,3,23529
8073,20744,0,5,220237
8074,29067,1,3,68285
8075,77573,1,3,316380
8076,43072,0,1,29363
8077,75701,1,5,69427
8078,19120,0,3,63067
8079,92843,0,2,75195
8080,66219,0,1,47448
8081,33859,0,1,70695
8082,46032,0,1,5950
8083,77009,1,1,282145
8084,11233,1,3,43058
8085,95257,1,1,188887
8086,71483,0,1,43931
8087,07071,1,1,72100
8088,60628,1,3,64257
8089,05473,1,1,94347
8090,20020,1,3,75883
8091,75060,0,1,26304
8092,07011,0,1,26640
8093,22305,1,1,75560
8094,49423,1,1,84524
8095,11939,0,1,62373
8096,53126,1,1,19173
8097,10028,0,1,868543
8098,54552,0,1,25616
8099,93041,0,1,175073
8100,32212,0,1,4591
8101,75760,1,1,46009
8102,73443,0,4,41941
8103,78023,1,1,247990
8104,48204,1,3,27206
8105,11374,0,2,114110
8106,91803,0,5,73771
8107,75077,0,1,9465
8108,55344,1,3,87670
8109,91304,0,2,23614
8110,17111,0,3,87454
8111,95008,1,2,194931
8112,95111,1,2,26214
8113,58237,0,1,30284
8114,11361,1,1,106685
8115,19362,0,1,78006
8116,90805,1,5,4519
8117,02703,0,1,138108
8118,91303,0,1,5152
8119,83252,1,1,42164
8120,75024,1,1,119851
8121,92009,0,1,29244
8122,93960,1,2,22620
8123,32340,1,3,9020
8124,64030,1,2,8842
8125,46208,0,3,11935
8126,49236,1,1,118951
8127,56751,0,1,79584
8128,72904,0,2,13891
8129,44022,1,1,491624
8130,29301,0,1,91506
8131,75211,0,2,16278
8132,95828,0,5,23590
8133,92707,1,2,61188
8134,84511,1,1,59444
8135,39206,1,3,28812
8136,98118,0,1,216122
8137,30021,0,3,8953
8138,85621,1,2,42799
8139,98405,1,2,14764
8140,03104,0,1,62619
8141,12148,1,1,153288
8142,95076,0,2,1176
8143,23434,0,3,54918
8144,80014,0,1,53841
8145,75149,0,3,45471
8146,77489,0,3,35739
8147,30066,1,5,81161
8148,92679,1,1,130507
8149,92260,0,1,108536
8150,13730,1,1,80159
8151,44004,0,1,23076
8152,76543,0,3,12239
8153,70737,1,5,2519
8154,24701,0,1,44766
8155,76705,1,1,35462
8156,85207,0,2,119657
8157,45103,0,1,20565
8158,77055,0,2,38992
8159,00627,0,2,19630
8160,85395,1,1,69421
8161,40353,0,1,161394
8162,45176,0,1,14882
8163,17745,0,1,67598
8164,45356,0,1,34906
8165,19139,1,3,39350
8166,75032,0,1,78089
8167,33040,1,1,71843
8168,74342,0,1,11434
8169,34142,0,2,21032
8170,08046,1,3,30174
8171,11004,0,1,304450
8172,39837,0,1,41553
8173,38107,0,3,55363
8174,76119,0,3,106136
8175,15658,0,4,51939
8176,10992,1,1,155426
8177,44060,0,1,28902
8178,95361,1,1,54647
8179,76010,1,2,8626
8180,75450,1,1,60746
8181,84663,0,1,49192
8182,00736,0,2,178
8183,70401,0,3,15767
8184,92673,0,1,98641
8185,49201,1,1,36695
8186,89406,1,1,90361
8187,07666,1,1,27790
8188,07960,1,1,97333
8189,65781,1,1,14716
8190,11552,1,3,93144
8191,97062,1,1,280898
8192,98467,1,1,121644
8193,95630,0,1,193802
8194,35769,0,8,51939
8195,56479,0,1,27484
8196,59243,1,1,186288
8197,11735,0,1,319
8198,30339,0,1,47608
8199,23606,1,1,46606
8200,61802,1,3,73695
8201,55103,1,2,81894
8202,45246,1,2,64914
8203,60008,1,2,7067
8204,24153,0,1,5914
8205,48823,1,5,5259
8206,72032,1,1,32933
8207,76201,1,1,22315
8208,37814,0,1,71810
8209,44057,1,1,17800
8210,75238,0,5,19432
8211,49445,1,1,88954
8212,48103,0,1,42501
8213,96819,1,2,85876
8214,86001,0,2,63846
8215,15122,1,1,22318
8216,85022,1,1,503
8217,11778,1,2,76175
8218,12095,0,1,39305
8219,85929,0,1,12512
8220,84401,1,1,6122
8221,01238,0,1,21929
8222,32738,0,2,12000
8223,10467,1,3,49524
8224,90011,0,2,4297
8225,23464,1,4,102172
8226,45840,1,1,47615
8227,29624,0,2,59305
8228,62040,0,1,107961
8229,91752,1,1,7426
8230,47201,0,1,20527
8231,97068,0,1,132128
8232,07055,1,5,58564
8233,90046,0,1,52326
8234,98671,1,1,45213
8235,13760,0,1,68026
8236,11050,0,1,545002
8237,32303,1,1,234362
8238,90061,0,3,17592
8239,95062,0,7,333
8240,27572,1,1,19897
8241,14548,0,1,142750
8242,76134,0,2,31
8243,10301,1,2,22914
8244,14467,1,1,27297
8245,46350,1,1,33127
8246,04457,0,1,53483
8247,45502,0,1,98600
8248,85741,0,2,64526
8249,16262,0,1,102130
8250,95966,0,1,107234
8251,60586,0,2,11098
8252,92845,0,1,15746
8253,75211,1,1,41192
8254,00983,1,2,46605
8255,38641,1,3,26047
8256,11510,0,2,25874
8257,32778,1,7,15265
8258,93117,1,1,15500
8259,91701,0,1,7921
8260,38878,1,3,5799
8261,08753,0,1,61154
8262,83706,1,1,46695
8263,10010,1,5,3880
8264,85711,1,1,34897
8265,54814,0,1,18166
8266,30286,1,3,11670
8267,13901,1,1,126241
8268,20902,0,1,325786
8269,28212,1,3,28992
8270,43311,1,1,66222
8271,89103,1,3,3256
8272,14213,0,3,12402
8273,22567,0,1,53831
8274,97070,0,1,267787
8275,49735,1,1,86122
8276,27530,0,1,50012
8277,01863,0,1,84067
8278,11231,1,1,50525
8279,10002,1,1,105960
8280,71111,1,2,45190
8281,61104,1,2,14095
8282,85331,1,1,100144
8283,78748,1,2,32370
8284,61938,1,1,137173
8285,01915,1,1,96940
8286,21740,0,1,2469
8287,28360,1,2,13585
8288,24382,0,1,32882
8289,46202,0,1,155992
8290,03608,0,1,38431
8291,07747,0,1,61739
8292,32608,1,3,59077
8293,15323,0,1,2461
8294,39327,1,3,9704
8295,33029,1,3,84712
8296,21060,1,1,16376
8297,48822,0,1,121734
8298,11003,0,5,45330
8299,49503,1,3,4286
8300,77083,1,1,265091
8301,08610,1,3,85564
8302,20110,1,2,98098
8303,84128,0,1,21182
8304,76182,1,2,8544
8305,44446,1,1,17824
8306,29607,1,1,205112
8307,02780,1,1,71826
8308,12550,1,3,90175
8309,85739,0,2,52431
8310,32601,1,1,8608
8311,93727,0,5,19122
8312,60585,1,1,150740
8313,65565,1,1,56663
8314,32084,0,1,80251
8315,32225,0,1,86974
8316,00913,1,2,15171
8317,21017,0,1,9258
8318,72756,0,1,118168
8319,75762,1,1,52691
8320,97333,1,1,34152
8321,95687,1,1,96269
8322,91784,1,2,123920
8323,76522,0,3,65027
8324,33311,1,3,27561
8325,94306,1,5,93262
8326,90044,0,3,57915
8327,69301,0,1,113944
8328,90803,0,1,509883
8329,62801,0,1,66690
8330,71701,1,3,22764
8331,77845,0,1,104679
8332,93725,0,5,6161
8333,60008,1,1,54421
8334,15239,1,3,89384
8335,89101,0,2,22250
8336,39702,0,3,91387
8337,15021,0,1,85457
8338,75216,0,3,31680
8339,29456,0,1,27193
8340,30080,1,3,41516
8341,46201,0,1,23783
8342,43207,1,1,16209
8343,05482,1,1,18283
8344,30340,1,2,24889
8345,47203,0,1,17431
8346,17404,1,1,41291
8347,38834,1,1,6696
8348,54313,1,1,91356
8349,21215,0,3,73303
8350,40218,0,1,191320
8351,28422,1,1,20575
8352,45229,0,3,28858
8353,22308,1,1,418749
8354,90026,1,5,180306
8355,33134,1,2,3744
8356,76102,0,2,92988
8357,44052,1,1,42522
8358,20910,0,2,107042
8359,12901,1,1,96636
8360,30060,0,1,185852
8361,33160,1,2,95271
8362,28205,0,1,222669
8363,43219,0,8,77188
8364,19038,0,1,42632
8365,25276,1,1,36397
8366,77339,1,1,25290
8367,04030,0,1,3880
8368,20712,0,3,73031
8369,98022,1,1,148831
8370,78583,0,2,5112
8371,54467,1,1,33737
8372,29063,1,1,252608
8373,17325,1,1,111791
8374,73013,1,1,12841
8375,49083,0,1,316276
8376,29718,0,1,9309
8377,94605,1,1,67064
8378,75062,1,2,37099
8379,27106,1,1,81424
8380,76073,0,1,36017
8381,37934,0,1,34577
8382,06106,1,2,6239
8383,17545,1,5,7188
8384,20721,0,3,1120
8385,58103,1,1,33583
8386,61761,0,2,15197
8387,45502,0,1,56518
8388,06405,1,1,92815
8389,48141,1,3,58512
8390,32792,1,2,97937
8391,96768,0,6,170024
8392,77034,0,2,33269
8393,29843,0,1,62572
8394,89706,1,2,28498
8395,70443,0,3,29051
8396,19067,1,1,28797
8397,93033,1,2,38909
8398,57106,0,1,48945
8399,33065,1,1,34159
8400,93041,1,2,26353
8401,43435,1,1,185834
8402,77840,0,1,87147
8403,93004,0,2,49656
8404,30039,0,3,61604
8405,33144,1,2,38131
8406,66439,1,1,15717
8407,94086,0,1,26326
8408,63077,1,1,29789
8409,19120,0,3,19297
8410,40004,1,1,203810
8411,21144,0,1,3274
8412,14544,1,1,123851
8413,29330,0,1,45604
8414,53209,1,3,31655
8415,92501,1,2,9907
8416,71280,1,1,46049
8417,87108,0,1,83445
8418,60103,0,1,190623
8419,17547,0,1,81963
8420,10006,1,1,120104
8421,91750,1,2,31994
8422,92806,0,1,45894
8423,00719,1,2,6379
8424,00987,1,2,3476
8425,64128,0,1,17923
8426,10460,0,2,57529
8427,76240,1,1,30469
8428,14424,1,1,96449
8429,98012,0,1,320332
8430,91786,0,2,17936
8431,15044,0,1,77257
8432,78572,0,2,46533
8433,54914,0,1,27968
8434,53214,0,3,28626
8435,60005,1,1,227730
8436,60126,1,1,29858
8437,90275,1,2,106509
8438,70002,1,3,52926
8439,57748,0,4,70395
8440,07047,0,2,59503
8441,55123,0,1,71082
8442,31328,0,1,51036
8443,60008,1,1,48292
8444,29803,0,1,58683
8445,10033,0,2,88536
8446,11209,1,2,73560
8447,95834,0,1,23269
8448,10306,0,1,191622
8449,60610,1,1,363644
8450,63044,1,1,53425
8451,50401,0,2,26259
8452,08054,0,1,154886
8453,94014,0,2,10168
8454,17402,1,1,107835
8455,48180,1,1,17358
8456,10463,0,1,36501
8457,91321,0,1,4806
8458,91737,0,1,211042
8459,53022,1,1,88379
8460,43026,0,1,47086
8461,77703,0,2,62254
8462,81005,1,1,107826
8463,79007,0,1,1920
8464,78542,0,3,12281
8465,77503,1,2,105990
8466,66440,0,1,83012
8467,48701,1,1,44233
8468,43138,0,1,147729
8469,85331,0,1,201486
8470,65201,1,1,116478
8471,36613,0,1,65089
8472,01201,1,1,100232
8473,87114,0,4,187890
8474,47598,0,1,52410
8475,92078,1,3,80150
8476,10708,0,1,83394
8477,36535,1,1,145222
8478,75231,1,1,47843
8479,10044,1,1,100713
8480,98118,0,3,42974
8481,12566,0,1,47758
8482,00723,0,2,4059
8483,70068,0,3,9996
8484,70047,1,1,175241
8485,08332,1,2,15945
8486,47906,1,1,60420
8487,77339,1,1,217963
8488,00795,1,2,15878
8489,97477,0,1,42201
8490,11548,0,1,76608
8491,12303,1,1,166561
8492,47715,1,1,107949
8493,78839,0,2,676
8494,57004,0,1,17502
8495,46323,0,1,57278
8496,27539,0,1,142748
8497,36323,1,3,95835
8498,63088,0,1,194046
8499,28539,1,1,149951
8500,90803,1,1,149052
8501,90278,0,2,67285
8502,53121,0,1,199705
8503,63501,0,1,118489
8504,11433,1,1,17029
8505,27870,0,2,6906
8506,96782,1,2,48199
8507,23838,1,1,48108
8508,60053,0,1,51556
8509,60133,1,1,92901
8510,33844,1,3,30704
8511,62572,1,1,116
8512,53704,1,1,4850
8513,92126,0,1,88570
8514,85022,0,1,35311
8515,14057,0,1,25141
8516,79936,1,2,14909
8517,38804,1,1,56737
8518,10024,0,1,185226
8519,01089,0,1,144183
8520,98408,1,7,6917
8521,70714,0,3,134554
8522,91978,1,2,34915
8523,14042,0,1,1645
8524,76258,1,1,598
8525,23661,1,3,15618
8526,92083,1,2,7943
8527,87110,1,1,114320
8528,80239,1,3,4920
8529,48858,0,1,74321
8530,35903,0,1,122597
8531,39652,1,3,44855
8532,74145,1,1,42963
8533,95531,1,1,13975
8534,34698,1,1,118920
8535,63379,1,1,47346
8536,45066,0,1,93916
8537,54853,1,1,176969
8538,54956,0,1,9951
8539,35222,0,1,117069
8540,13905,0,1,31084
8541,28752,0,1,104663
8542,74464,1,2,34876
8543,10040,1,2,1824
8544,70538,0,3,100986
8545,11030,0,1,429935
8546,91006,1,5,21322
8547,32607,1,1,108755
8548,32765,1,2,7093
8549,20110,1,2,12615
8550,73505,1,2,13125
8551,54739,1,1,13104
8552,63401,1,1,44773
8553,95116,0,2,32171
8554,13760,0,1,101676
8555,01570,0,1,27839
8556,76053,0,2,2764
8557,60637,1,3,84947
8558,63640,0,1,192
8559,11221,0,3,57685
8560,07950,1,5,37190
8561,28704,1,1,53679
8562,14564,1,1,16416
8563,48504,0,3,55332
8564,60647,0,1,39120
8565,95336,0,2,14259
8566,01201,1,1,1800
8567,39701,1,3,19037
8568,01453,0,1,40755
8569,32176,0,1,51816
8570,43209,1,3,66109
8571,32757,1,1,112890
8572,28216,1,3,16981
8573,60455,1,5,30733
8574,48809,0,1,68915
8575,34472,1,2,20945
8576,87031,1,2,10958
8577,78231,1,2,99959
8578,61102,0,3,2471
8579,31904,1,1,42210
8580,33134,1,2,5618
8581,16105,1,1,86836
8582,34229,1,1,122450
8583,14213,0,2,15138
8584,75028,0,3,47808
8585,30165,0,1,28404
8586,37066,1,1,54159
8587,07922,0,1,418801
8588,78249,1,1,134773
8589,33040,1,1,4988
8590,93277,1,1,77492
8591,48030,0,1,73183
8592,64057,0,1,84683
8593,52403,1,1,43004
8594,21225,1,1,51104
8595,22201,1,1,219484
8596,31909,1,1,107978
8597,45040,0,5,241820
8598,23666,1,1,4052
8599,11203,0,3,29661
8600,64119,0,2,20547
8601,29588,1,1,889
8602,76132,0,1,10703
8603,75024,0,5,235155
8604,30223,1,1,43688
8605,97502,0,1,47392
8606,43342,0,1,65726
8607,33143,1,2,83644
8608,81503,1,1,14036
8609,99362,1,1,103312
8610,87109,1,1,8967
8611,06480,0,1,41562
8612,34761,1,1,40417
8613,28277,0,1,205789
8614,17268,0,1,16880
8615,68701,1,1,19926
8616,02911,1,1,12289
8617,62933,0,1,34295
8618,84120,0,1,74901
8619,49247,1,1,46522
8620,66861,1,1,17047
8621,85008,1,3,39982
8622,46383,0,1,129865
8623,33852,1,5,48444
8624,00965,1,2,5781
8625,27705,1,1,193493
8626,70119,0,3,40597
8627,33756,1,1,204499
8628,20121,1,5,140381
8629,48323,1,1,25364
8630,28273,0,1,32729
8631,49036,1,1,14656
8632,70607,0,1,64208
8633,48225,1,3,3686
8634,48193,1,1,210720
8635,32216,0,1,45871
8636,43123,1,7,5414
8637,11420,0,1,25500
8638,97478,1,1,9271
8639,53184,0,1,34882
8640,44141,1,1,52513
8641,22030,1,1,94772
8642,61604,0,1,166688
8643,01915,1,1,194524
8644,33709,0,1,123296
8645,70301,0,1,80975
8646,98296,0,1,61133
8647,29102,0,1,9698
8648,11373,0,5,19824
8649,33012,1,2,43098
8650,13057,1,1,25738
8651,53545,0,1,64746
8652,93551,0,1,11870
8653,50677,1,1,69620
8654,78852,1,2,31191
8655,50265,1,5,104789
8656,57703,0,1,88039
8657,47805,1,1,54559
8658,78332,1,2,19432
8659,62234,0,1,56081
8660,90716,0,2,17709
8661,30084,0,1,78524
8662,11581,1,1,26420
8663,78610,1,2,24154
8664,24148,0,3,91875
8665,13126,0,1,9817
8666,30274,1,3,24877
8667,46553,1,1,47413
8668,55425,0,2,15509
8669,59230,1,1,80293
8670,30331,1,3,126308
8671,76078,1,1,55703
8672,30740,0,7,41261
8673,33015,1,2,146495
8674,00612,0,2,12214
8675,84653,0,1,60531
8676,73160,1,8,22587
8677,21234,1,1,75056
8678,27704,1,1,15906
8679,24301,1,1,1354
8680,03810,0,1,25126
8681,92882,1,1,10922
8682,00736,0,2,35474
8683,32082,1,1,65569
8684,06095,1,1,82698
8685,98102,0,2,100659
8686,60477,0,1,70143
8687,19956,1,1,44473
8688,90047,1,3,10164
8689,40740,0,1,55639
8690,43952,1,3,62005
8691,95111,0,2,276
8692,35988,0,1,55495
8693,92701,0,2,88537
8694,01906,0,1,83977
8695,01583,0,1,74598
8696,33415,0,1,27763
8697,90035,0,3,126461
8698,55901,0,1,46889
8699,53212,0,1,905
8700,36201,0,1,8142
8701,06903,0,1,122893
8702,26301,1,1,82029
8703,29483,0,1,64576
8704,17322,1,1,39690
8705,19126,1,3,27405
8706,78228,1,2,38823
8707,38610,1,1,82463
8708,30815,0,1,20552
8709,91706,1,2,7642
8710,55445,0,1,41354
8711,84401,0,1,30991
8712,33772,0,1,33038
8713,07830,0,1,376375
8714,37075,1,3,38434
8715,24176,0,1,35799
8716,46203,0,1,22468
8717,10920,0,5,107259
8718,08028,1,1,26140
8719,15120,0,1,55808
8720,58601,0,1,105986
8721,48503,0,3,119874
8722,01821,0,1,160968
8723,65738,1,1,89492
8724,06109,1,1,153010
8725,07470,0,1,48190
8726,96792,0,6,20579
8727,70125,0,3,7711
8728,10026,0,3,7046
8729,76021,1,2,60001
8730,12822,0,1,47989
8731,63336,0,1,85074
8732,06610,1,3,72220
8733,94112,1,5,82460
8734,70437,1,1,107373
8735,64029,1,1,16525
8736,40217,1,1,34970
8737,01880,0,1,83381
8738,34241,0,1,40876
8739,10009,0,1,265870
8740,48101,1,1,114787
8741,94513,1,1,15135
8742,36609,1,1,68559
8743,98208,1,5,12645
8744,84116,1,2,11210
8745,95673,0,1,125015
8746,00771,0,2,4748
8747,29206,1,1,254204
8748,23222,0,3,56991
8749,11757,1,2,5026
8750,76011,0,2,1984
8751,10543,0,1,224361
8752,93117,1,1,58225
8753,23518,0,1,267473
8754,33545,1,1,31199
8755,99320,1,5,10204
8756,59901,0,1,65347
8757,91331,0,1,33505
8758,64801,1,1,64913
8759,27849,1,3,101216
8760,58773,1,1,476
8761,01376,0,1,119997
8762,33619,0,1,7129
8763,34655,0,1,48616
8764,14813,1,1,24376
8765,35022,1,1,142505
8766,06902,0,2,15783
8767,60473,1,3,34985
8768,14209,1,1,177338
8769,63084,0,1,121816
8770,17022,1,1,212516
8771,60542,1,1,30919
8772,32765,1,2,42246
8773,23602,0,3,25011
8774,65757,0,1,53279
8775,98942,1,1,56694
8776,53013,0,2,39973
8777,73069,1,1,11791
8778,54755,0,1,64497
8779,63303,1,1,145795
8780,10562,1,2,53116
8781,37774,1,1,195856
8782,16947,0,1,51693
8783,25143,1,1,2092
8784,33160,1,2,28150
8785,07726,1,1,204599
8786,38107,1,3,2853
8787,11373,0,2,10457
8788,95128,1,2,77331
8789,01757,1,1,3052
8790,85305,0,1,260790
8791,53593,1,3,69997
8792,15237,1,1,22723
8793,68112,1,1,70170
8794,90660,1,2,76813
8795,30627,0,1,60562
8796,02893,0,1,107452
8797,33196,1,3,56759
8798,39194,1,3,36387
8799,34479,1,1,22925
8800,96740,1,1,14065
8801,21029,0,1,166157
8802,53178,0,1,213812
8803,30039,1,3,54847
8804,44319,0,1,113200
8805,75165,1,2,103898
8806,66856,0,1,5823
8807,02915,1,5,2571
8808,21237,1,1,17050
8809,48034,1,3,114648
8810,94606,0,5,3653
8811,92131,0,1,454212
8812,93950,1,1,88992
8813,60652,0,2,37088
8814,48317,0,1,90505
8815,78654,0,1,25461
8816,70501,1,3,33873
8817,95020,0,5,334288
8818,45251,1,1,24400
8819,22312,1,1,82296
8820,10032,1,2,862
8821,35756,0,3,7579
8822,39648,1,1,49528
8823,02128,0,2,117350
8824,35634,1,1,38473
8825,92243,1,1,63529
8826,95130,1,5,14340
8827,07034,1,1,132105
8828,27540,0,1,1809
8829,06752,1,1,317159
8830,45784,0,1,38841
8831,77573,0,1,97219
8832,62903,1,3,52532
8833,86004,0,4,9147
8834,33407,0,3,44205
8835,45768,1,1,52571
8836,46390,0,1,6437
8837,33326,1,2,29886
8838,43608,1,1,27063
8839,22193,0,1,13569
8840,92691,0,1,9376
8841,36330,0,3,52859
8842,28314,0,1,23952
8843,02667,0,1,20888
8844,92646,1,1,117429
8845,72703,0,1,237906
8846,16301,1,1,122859
8847,27502,1,2,76715
8848,33023,1,3,25717
8849,93534,1,3,16657
8850,39117,0,1,10445
8851,76450,1,2,11477
8852,11779,1,1,190720
8853,71343,1,8,31922
8854,44483,1,1,39830
8855,62707,0,1,112804
8856,60586,1,1,64659
8857,23663,1,1,16113
8858,39339,1,1,162949
8859,11427,1,7,20294
8860,98277,0,1,96273
8861,25401,0,3,68595
8862,01701,1,1,154
8863,99577,0,5,14600
8864,50568,1,1,62678
8865,30093,1,3,70164
8866,84015,1,1,80843
8867,22066,1,5,430986
8868,39740,1,1,116497
8869,44319,0,1,232904
8870,78108,1,1,86121
8871,71115,0,1,58928
8872,75409,0,1,235324
8873,60443,0,3,9240
8874,71667,0,1,3808
8875,28645,1,4,32492
8876,02324,1,1,86747
8877,60160,1,3,17751
8878,76108,0,2,65858
8879,48111,0,1,9500
8880,45216,1,3,19196
8881,34117,1,3,7053
8882,92506,0,2,27607
8883,95050,0,1,41289
8884,95407,1,1,83641
8885,75428,0,1,43015
8886,31775,0,3,34559
8887,48362,0,1,86493
8888,11214,0,2,66303
8889,71106,0,1,112126
8890,63130,0,3,16299
8891,92230,1,1,13419
8892,75645,1,1,49421
8893,48182,1,1,73998
8894,14131,0,2,92409
8895,77550,0,1,27851
8896,93901,1,2,38125
8897,44046,0,1,14640
8898,46410,0,1,113098
8899,77048,0,3,24283
8900,21044,1,1,16510
8901,63031,0,1,213575
8902,91746,0,2,50611
8903,64064,1,1,124261
8904,11207,0,3,7322
8905,95337,0,5,55162
8906,72019,1,1,53092
8907,92503,0,2,34702
8908,78729,1,2,101563
8909,20878,0,5,110004
8910,95901,1,1,16636
8911,31539,1,1,16064
8912,38851,0,3,84394
8913,91914,0,3,160426
8914,11756,0,1,106766
8915,07631,0,3,22004
8916,68959,1,1,155666
8917,21117,0,1,132584
8918,34231,0,1,71685
8919,16101,1,2,10734
8920,76692,1,1,85963
8921,92126,1,5,69759
8922,75228,1,2,1871
8923,30143,1,2,62900
8924,35768,0,2,18041
8925,81632,0,2,21289
8926,78705,0,1,16185
8927,63377,1,1,69715
8928,94954,1,1,132308
8929,85029,1,1,17078
8930,92647,0,1,303059
8931,60626,1,1,68284
8932,64093,1,1,16015
8933,19808,1,1,80357
8934,90262,0,1,32002
8935,53227,1,1,1434
8936,31405,1,1,115990
8937,75115,0,3,41177
8938,33584,1,1,70419
8939,38108,1,1,53837
8940,87031,1,1,17921
8941,27012,1,1,2239
8942,29488,0,3,6197
8943,95476,0,1,20116
8944,90247,1,2,17808
8945,30752,0,1,16190
8946,75216,0,3,94833
8947,75115,0,3,79057
8948,44103,1,3,7023
8949,43701,0,3,18052
8950,40121,1,1,7802
8951,43938,0,1,13616
8952,02210,0,1,141909
8953,75035,1,1,49897
8954,92104,1,2,18552
8955,48192,0,1,80280
8956,19067,0,1,40619
8957,31046,1,1,65932
8958,92071,0,4,81127
8959,32792,0,2,39830
8960,67671,1,1,144735
8961,28270,0,1,207302
8962,46614,1,1,108960
8963,77351,1,1,93049
8964,63048,0,1,46736
8965,13905,0,3,33395
8966,38111,1,3,30540
8967,23188,0,1,5091
8968,23059,1,3,26353
8969,02889,0,1,63950
8970,43031,1,1,31250
8971,71457,0,1,35974
8972,43730,1,1,117139
8973,79905,0,1,42853
8974,77079,0,3,35311
8975,92585,1,1,119381
8976,14861,1,1,11135
8977,85297,1,1,27456
8978,30025,1,1,70032
8979,43021,1,1,48841
8980,97214,0,1,285927
8981,78572,0,2,58198
8982,00953,1,2,6277
8983,90001,1,2,1499
8984,10301,0,2,28424
8985,85282,1,1,23455
8986,92672,0,1,53921
8987,33990,1,1,14057
8988,36874,0,1,43684
8989,22003,1,1,115712
8990,38606,1,1,21954
8991,93933,0,2,22605
8992,41143,1,8,113898
8993,76502,1,1,141068
8994,48105,0,1,165474
8995,33813,1,1,100333
8996,20904,0,1,118708
8997,78046,0,2,30455
8998,90031,0,2,65205
8999,80241,1,1,4447
9000,04071,1,1,90098
9001,75161,0,1,88653
9002,92071,1,1,52595
9003,78753,0,5,32504
9004,18940,0,1,137444
9005,21755,0,1,200167
9006,68801,1,2,19142
9007,94114,1,1,83851
9008,19711,1,1,91168
9009,44515,0,1,16637
9010,33711,1,1,863
9011,62040,0,1,134792
9012,20008,1,1,77166
9013,60103,1,1,181096
9014,84313,1,1,5033
9015,62031,1,1,62484
9016,01801,1,1,293045
9017,54944,1,1,66848
9018,80302,0,1,66438
9019,57106,1,1,214238
9020,77840,1,2,10299
9021,28306,1,1,113707
9022,67401,1,1,126208
9023,31324,0,1,16824
9024,00957,1,2,12248
9025,93292,1,2,3105
9026,34293,0,3,164379
9027,28031,1,1,29258
9028,43449,0,2,35884
9029,44023,1,1,272934
9030,60156,0,1,77799
9031,43068,0,7,44593
9032,58554,1,1,6323
9033,84003,0,1,16760
9034,84401,1,2,22507
9035,56308,0,1,139173
9036,74820,0,1,8352
9037,06370,0,5,66476
9038,32958,0,3,3910
9039,77006,1,1,31196
9040,77355,1,1,23748
9041,85706,0,2,9799
9042,51546,0,1,187462
9043,63334,0,1,37402
9044,02332,0,1,80977
9045,29680,1,1,238431
9046,89002,0,1,77939
9047,35462,1,3,47187
9048,80123,0,1,305045
9049,01033,1,1,1170
9050,20603,0,3,36899
9051,67204,0,2,31812
9052,97470,1,1,18211
9053,77872,0,1,13939
9054,53066,1,1,1819
9055,01610,1,3,244
9056,70053,1,2,28482
9057,11783,1,1,30005
9058,32607,1,1,190027
9059,33130,0,2,54754
9060,72576,0,1,34761
9061,60453,1,1,154320
9062,91201,1,2,5093
9063,77386,1,2,37598
9064,60901,1,3,13961
9065,92504,0,1,23804
9066,29630,1,1,87057
9067,60060,0,1,16675
9068,23075,1,3,40846
9069,52241,1,5,46900
9070,20706,0,3,10455
9071,10710,0,1,25784
9072,90240,1,1,51248
