#uid, zipcode, sex, race, income
1151,19947,1,3,23606
1152,22903,1,3,17849
1153,90650,0,2,15778
1154,87124,0,1,115080
1155,02155,0,1,11257
1156,07675,1,1,111461
1157,24112,0,3,19880
1158,01468,1,1,141062
1159,08854,0,5,10199
1160,85379,1,1,53119
1161,19038,1,1,97947
1162,77429,0,1,362255
1163,48092,0,5,25382
1164,41563,1,1,6333
1165,32763,0,1,26736
1166,73099,1,1,60824
1167,02170,1,1,104615
1168,98146,0,2,61169
1169,43232,1,3,34396
1170,89511,1,1,87462
1171,11790,0,1,60229
1172,06801,1,1,135368
1173,37322,0,1,49346
1174,13421,1,1,6579
1175,06111,1,1,104529
1176,79904,1,1,14429
1177,86004,1,2,14095
1178,38017,1,1,340124
1179,48093,0,1,67211
1180,90815,0,1,73467
1181,32164,0,1,140388
1182,57104,0,1,12311
1183,55110,1,1,30372
1184,00745,1,2,12154
1185,60513,1,1,56989
1186,22031,0,5,331993
1187,98103,0,1,209640
1188,10460,0,3,99881
1189,84115,1,5,21925
1190,32966,0,1,18130
1191,99362,0,2,13082
1192,53188,0,1,58147
1193,31730,0,3,11532
1194,84095,0,1,133546
1195,77479,1,5,112728
1196,76542,0,1,130799
1197,30815,0,2,20007
1198,90713,0,1,39161
1199,73801,1,2,16969
1200,92394,0,2,13771
1201,34655,1,1,120240
1202,72076,0,1,81598
1203,23881,1,1,11211
1204,77642,0,2,16708
1205,94108,0,1,159569
1206,91732,0,2,46254
1207,51041,1,1,69219
1208,48910,0,1,56397
1209,66204,0,1,33491
1210,30058,0,3,142505
1211,77094,0,1,251298
1212,44720,1,1,46204
1213,49017,0,1,135481
1214,45202,0,1,117784
1215,34475,1,3,16246
1216,44685,1,1,39872
1217,33880,1,3,12783
1218,10950,0,1,42186
1219,60451,0,1,112687
1220,90505,0,1,8945
1221,43545,0,1,89586
1222,39114,0,1,11026
1223,44054,1,1,93252
1224,98168,0,1,50879
1225,21228,1,1,873
1226,78258,1,1,66987
1227,32839,0,3,9046
1228,92335,0,2,2146
1229,40206,0,1,105074
1230,98007,1,1,42045
1231,32953,1,2,29434
1232,20860,0,5,79536
1233,75070,1,2,43593
1234,60002,0,1,39303
1235,33573,0,1,105228
1236,21216,1,3,77146
1237,98117,1,8,41093
1238,98056,0,1,114839
1239,91732,1,5,34644
1240,17362,0,1,60429
1241,77905,0,1,100829
1242,48180,0,1,35116
1243,97457,1,1,96520
1244,11561,0,1,73153
1245,35653,1,3,7622
1246,92114,1,3,89807
1247,27301,0,3,2742
1248,01907,0,1,110253
1249,92104,0,1,128322
1250,28054,1,3,139082
1251,63873,0,1,87521
1252,77584,1,2,218730
1253,92701,0,2,28742
1254,06071,0,1,26445
1255,33026,1,1,53984
1256,97527,0,1,85243
1257,29907,0,3,80987
1258,98125,1,1,39456
1259,11729,0,5,26678
1260,84325,0,1,19000
1261,44663,0,1,99785
1262,94044,1,2,93418
1263,44221,1,1,24361
1264,91710,1,1,19213
1265,85225,1,2,38297
1266,45385,1,3,156619
1267,98031,0,3,21714
1268,43612,1,1,8419
1269,07834,0,1,33401
1270,70037,1,1,74825
1271,88337,1,1,149160
1272,78666,1,2,34918
1273,91724,1,1,153476
1274,73034,1,1,23505
1275,39840,0,3,9534
1276,30083,1,3,13788
1277,27127,0,2,32681
1278,16659,1,1,30532
1279,20744,1,3,229050
1280,76108,1,1,135592
1281,22443,0,1,41894
1282,30346,1,1,248117
1283,32792,0,5,48533
1284,11572,1,1,68911
1285,77302,0,1,164963
1286,36695,0,1,60117
1287,30813,0,5,22392
1288,17701,0,2,22495
1289,71438,0,1,55168
1290,33569,1,2,48117
1291,92284,0,4,5174
1292,20902,0,5,80456
1293,25506,0,1,20945
1294,64093,1,1,3079
1295,06473,0,1,118212
1296,77546,1,1,159573
1297,52404,1,1,123751
1298,97739,1,1,39083
1299,33763,0,1,45705
1300,77095,0,3,15727
1301,67502,1,3,23216
1302,19703,1,3,108335
1303,11747,1,1,3295
1304,46239,1,1,32165
1305,11694,1,1,55943
1306,15825,1,1,29041
1307,60193,1,1,18614
1308,33331,0,1,304398
1309,42167,0,1,15083
1310,93263,1,2,7008
1311,17876,0,1,158902
1312,19083,1,1,5268
1313,93722,1,2,23011
1314,96789,1,5,122293
1315,39305,1,3,20681
1316,30033,0,1,25556
1317,80206,1,1,196189
1318,55317,1,1,16180
1319,22642,0,1,220061
1320,92113,0,3,27301
1321,19701,0,1,126485
1322,94560,0,5,24913
1323,12401,0,1,47588
1324,33614,0,2,19547
1325,42003,0,1,70228
1326,32566,1,1,21691
1327,22733,0,3,6039
1328,27405,1,3,10381
1329,34116,0,2,44307
1330,10040,1,2,36591
1331,11432,0,2,41070
1332,00683,1,2,14033
1333,11742,1,1,145570
1334,60613,0,2,31205
1335,18509,1,1,83116
1336,98408,1,1,11989
1337,76112,0,2,1676
1338,95492,1,1,193225
1339,48313,1,5,42010
1340,78228,0,2,44660
1341,45247,1,1,137879
1342,77541,0,2,21063
1343,80134,0,1,24988
1344,34741,0,2,53606
1345,16508,0,1,30062
1346,20147,1,1,160149
1347,46064,1,1,24467
1348,10451,1,2,72173
1349,06111,0,7,19921
1350,27577,0,1,193470
1351,38671,1,1,48065
1352,92129,1,5,8387
1353,46350,1,3,7505
1354,76234,0,1,78808
1355,70003,0,1,26932
1356,33576,1,1,203692
1357,03038,0,1,38561
1358,92346,0,5,195727
1359,14216,0,1,150305
1360,79119,0,1,19325
1361,99163,1,1,103708
1362,79325,1,2,24195
1363,95660,1,2,20389
1364,50428,0,7,3586
1365,91950,1,2,34096
1366,94568,1,2,50159
1367,75216,0,2,17421
1368,60625,0,1,135081
1369,31096,0,3,8714
1370,32043,1,2,93746
1371,80204,0,2,88616
1372,78633,1,1,281306
1373,95380,0,2,28614
1374,22204,1,2,55036
1375,63084,0,1,16124
1376,46407,0,3,77549
1377,48322,0,3,26085
1378,98662,1,6,18349
1379,33572,1,1,142225
1380,37692,1,1,16327
1381,79109,1,1,50130
1382,16001,0,1,35364
1383,46220,0,1,4249
1384,11370,0,1,11271
1385,48202,0,3,23305
1386,78223,1,2,113261
1387,32187,0,2,51939
1388,78216,1,2,1422
1389,32068,0,1,189244
1390,53589,1,1,70389
1391,85031,0,1,42471
1392,74079,0,4,9781
1393,70510,1,1,96715
1394,38111,1,3,1359
1395,47715,0,8,43825
1396,67218,1,1,205743
1397,70714,0,3,64753
1398,43011,0,1,67383
1399,77339,1,2,77580
1400,79110,0,2,65685
1401,81401,1,1,41953
1402,21209,1,3,90209
1403,33881,1,1,64737
1404,46545,1,1,4853
1405,07004,0,1,168665
1406,64136,0,1,82230
1407,51445,1,1,8820
1408,55360,0,1,38451
1409,20744,1,3,84756
1410,98499,1,1,25330
1411,47303,1,1,21729
1412,92028,0,1,113829
1413,44144,1,1,19190
1414,33025,1,3,9503
1415,06854,0,5,68879
1416,07305,1,3,360
1417,01752,1,2,11073
1418,99709,1,1,27737
1419,01748,0,1,73400
1420,95831,1,1,85371
1421,63367,0,1,29165
1422,92308,0,1,107696
1423,48059,0,1,39242
1424,76247,1,1,23260
1425,77033,1,3,35087
1426,29127,0,1,42967
1427,00723,0,2,10443
1428,76542,0,2,11230
1429,06461,1,1,129476
1430,30043,1,3,16394
1431,77025,1,5,159203
1432,70657,1,1,20129
1433,90249,1,1,254322
1434,37922,1,1,256420
1435,83687,0,1,74263
1436,00725,1,2,35491
1437,19083,1,1,156564
1438,91606,0,1,77902
1439,48734,0,1,57658
1440,37210,1,1,187757
1441,11784,1,2,76056
1442,19053,0,1,103514
1443,48042,1,1,105112
1444,77076,1,2,85301
1445,90504,1,5,45293
1446,42036,0,1,14139
1447,63118,1,1,49240
1448,55318,0,1,13892
1449,95624,0,5,11635
1450,11733,0,1,322324
1451,99217,0,1,780
1452,22191,0,3,31301
1453,91902,1,2,178572
1454,32926,1,1,194930
1455,30907,0,3,18335
1456,97301,0,2,42702
1457,04049,1,1,38057
1458,90049,0,1,360564
1459,66062,0,3,136628
1460,93703,0,2,2498
1461,45066,0,1,24980
1462,99336,1,1,99835
1463,18360,1,1,120922
1464,80634,1,1,8460
1465,61614,1,1,313104
1466,63010,0,1,5139
1467,48094,1,1,44539
1468,37923,0,1,93903
1469,29203,0,3,37575
1470,43402,0,1,51643
1471,80011,0,2,25172
1472,85215,0,1,137023
1473,30117,0,1,75191
1474,70711,1,1,12588
1475,70452,1,1,46318
1476,62060,1,1,14257
1477,33431,0,2,149422
1478,23114,1,1,101424
1479,61364,1,1,10493
1480,91932,1,2,108345
1481,77043,0,7,8150
1482,68105,1,1,78717
1483,37934,0,1,114059
1484,22101,1,1,248167
1485,55129,1,1,192328
1486,98501,1,1,275926
1487,10468,1,3,135242
1488,48124,1,1,103377
1489,39422,1,3,95798
1490,78572,1,2,14030
1491,11236,0,3,10648
1492,43616,0,1,110205
1493,60016,0,1,50197
1494,70128,0,3,8483
1495,35811,1,1,54144
1496,10453,0,3,68875
1497,62933,0,1,35131
1498,87532,1,4,42418
1499,13753,1,1,98236
1500,02343,0,1,119602
1501,40390,0,4,36365
1502,28445,1,1,37103
1503,93212,1,2,858
1504,77091,1,3,26640
1505,34772,0,1,115587
1506,71360,1,1,43014
1507,45701,1,2,31536
1508,91701,0,1,233394
1509,30157,1,1,52075
1510,08332,1,1,123585
1511,28657,1,1,128635
1512,97303,0,7,55492
1513,60457,1,5,389
1514,27344,1,1,60429
1515,16201,0,1,193954
1516,45229,1,1,46133
1517,78040,1,2,519
1518,79407,0,5,276894
1519,53959,0,1,182391
1520,48216,0,2,63253
1521,37033,1,1,74717
1522,66049,1,1,3458
1523,70808,0,1,86890
1524,39120,1,3,9922
1525,66006,0,1,16772
1526,37421,0,1,28110
1527,95993,1,2,109121
1528,33138,0,3,9200
1529,27525,0,1,12062
1530,03842,0,1,144129
1531,10312,0,1,27889
1532,35763,1,1,137877
1533,89015,0,1,28100
1534,20002,1,3,166368
1535,21229,1,3,36177
1536,23233,0,1,157160
1537,75228,0,2,15976
1538,33311,0,3,19641
1539,14526,1,1,33887
1540,60950,0,2,40536
1541,29483,1,7,53373
1542,85051,1,2,27261
1543,32819,0,1,27203
1544,08619,0,1,213108
1545,90262,1,2,23654
1546,40065,1,1,108070
1547,01757,0,1,27902
1548,97338,1,1,83767
1549,37348,0,1,67373
1550,51534,1,1,102200
1551,87036,0,2,11240
1552,33950,0,1,28841
1553,19701,0,3,46454
1554,44221,0,1,105729
1555,78417,0,1,30610
1556,98501,1,1,225891
1557,02769,1,1,51225
1558,68114,1,3,48828
1559,90230,0,1,233773
1560,38901,0,3,46498
1561,76115,1,2,23019
1562,10458,1,2,17618
1563,14826,1,1,166488
1564,10027,0,3,11585
1565,89031,1,3,396
1566,08107,1,2,263
1567,19713,1,3,12989
1568,76542,1,1,56891
1569,48236,0,1,391113
1570,76114,1,1,57728
1571,46219,0,1,11464
1572,12302,1,1,8529
1573,89149,0,1,197739
1574,33565,0,1,95551
1575,32068,0,1,18769
1576,37766,0,1,58527
1577,55448,1,1,17077
1578,72712,0,1,118681
1579,53545,1,1,34322
1580,75248,0,3,119888
1581,71106,0,5,39980
1582,89044,1,1,59741
1583,45238,1,1,103852
1584,31201,1,3,21907
1585,92324,1,2,21101
1586,92614,1,1,283413
1587,85044,1,1,64896
1588,96022,0,1,83740
1589,79107,1,1,7413
1590,43221,0,1,100
1591,84321,0,1,292
1592,44021,0,1,36294
1593,30311,0,3,7188
1594,44708,1,1,19791
1595,83442,0,1,27832
1596,11434,1,3,34443
1597,53551,1,1,95062
1598,47325,1,1,10160
1599,33549,1,2,83757
1600,08701,0,1,21707
1601,77539,1,1,50595
1602,55113,1,1,16923
1603,72364,0,1,112789
1604,08559,1,1,194303
1605,06351,1,1,81840
1606,33401,1,3,28067
1607,21117,1,3,51032
1608,60056,1,1,155825
1609,75230,1,7,31658
1610,29073,0,1,65672
1611,21114,0,3,270378
1612,30141,1,1,81187
1613,38401,0,1,33609
1614,19607,0,1,47823
1615,28658,1,1,58175
1616,28034,0,1,159825
1617,08820,1,5,92410
1618,72933,0,1,80438
1619,07405,0,1,101283
1620,90036,0,1,22675
1621,66801,1,2,14772
1622,08012,0,1,25227
1623,92807,1,1,124506
1624,78112,1,2,35038
1625,17403,1,1,183782
1626,55331,1,1,171424
1627,03104,0,1,89866
1628,44857,0,1,17142
1629,98363,1,1,100605
1630,61920,1,1,36921
1631,33458,1,2,25620
1632,54646,0,1,78941
1633,11561,0,1,336801
1634,21013,0,1,188197
1635,35771,1,1,42135
1636,78102,0,1,34676
1637,54854,0,2,51939
1638,00959,1,2,15054
1639,92335,0,2,26593
1640,83404,1,1,122855
1641,85719,1,1,62627
1642,75230,1,1,242244
1643,48314,1,1,6466
1644,48103,0,1,101094
1645,75087,0,1,83632
1646,33324,1,1,180173
1647,90265,1,1,701443
1648,85204,1,2,14548
1649,73109,0,2,23032
1650,20171,1,5,35239
1651,47020,0,1,86357
1652,72501,1,1,59914
1653,34747,0,1,42900
1654,52632,1,1,67309
1655,00959,0,2,46628
1656,33177,1,2,139993
1657,34116,0,1,44621
1658,70117,0,1,56595
1659,44215,0,1,41537
1660,78114,0,1,93492
1661,05851,0,1,48283
1662,77382,1,1,125229
1663,63010,1,1,50474
1664,23185,1,1,8074
1665,93021,0,5,80534
1666,29841,0,7,26884
1667,77371,1,1,163917
1668,10573,0,3,120926
1669,57028,0,1,73644
1670,11434,1,3,65222
1671,28110,1,1,146696
1672,42501,1,1,53969
1673,95116,0,2,32585
1674,70461,0,1,44482
1675,44060,0,1,168377
1676,29307,0,3,6954
1677,90020,0,1,128708
1678,81001,0,1,40949
1679,10305,0,1,48658
1680,48103,1,1,88315
1681,15132,1,3,30694
1682,77080,1,3,17597
1683,54476,0,1,142231
1684,95355,0,2,699
1685,53223,0,3,61596
1686,78574,0,2,64872
1687,93030,0,2,116529
1688,11233,1,3,26850
1689,00725,0,2,32557
1690,17110,0,1,128328
1691,70131,1,1,5128
1692,22181,0,1,101893
1693,57701,1,1,5281
1694,44055,1,3,45983
1695,33174,1,2,43295
1696,88101,0,1,199570
1697,30067,1,1,52481
1698,32148,0,1,2700
1699,43968,0,1,22103
1700,81507,0,1,9425
1701,10301,0,2,64448
1702,60540,0,1,37031
1703,20878,0,1,148003
1704,36078,0,1,204278
1705,95337,1,5,74025
1706,46256,1,1,167647
1707,45030,0,1,33789
1708,97471,0,1,8760
1709,35962,0,1,65220
1710,14861,0,1,47831
1711,79938,0,3,67717
1712,18657,1,1,33756
1713,60015,0,2,38553
1714,06450,1,1,177469
1715,99567,0,1,54734
1716,33703,1,3,6258
1717,11364,0,5,125348
1718,31093,0,2,54766
1719,93950,0,1,25201
1720,10023,0,5,14059
1721,29556,0,3,2824
1722,76118,1,3,106261
1723,92251,0,2,19520
1724,45895,0,1,35773
1725,40601,0,1,25697
1726,29720,0,3,22645
1727,60563,0,1,145600
1728,55427,0,1,38488
1729,24630,0,1,65587
1730,44057,0,1,47458
1731,30017,1,1,50581
1732,42754,0,1,22721
1733,48017,1,1,63956
1734,98038,0,7,385940
1735,92115,1,2,67833
1736,20148,0,5,80062
1737,94513,1,2,61288
1738,33904,0,1,82261
1739,25529,0,1,62508
1740,99336,0,1,169835
1741,80017,0,3,79346
1742,11236,0,3,59080
1743,95833,0,2,52354
1744,63050,1,1,53899
1745,80113,1,1,205073
1746,00683,0,2,3677
1747,95076,1,2,32571
1748,85643,0,1,96801
1749,20650,0,5,242322
1750,89011,1,3,41126
1751,30004,0,1,290519
1752,37209,1,2,91872
1753,95841,1,1,3835
1754,60106,0,1,94633
1755,53080,0,1,58192
1756,38834,1,3,951
1757,77429,1,1,38654
1758,30813,1,1,38268
1759,93454,0,5,8711
1760,62249,0,1,53272
1761,30008,1,1,121915
1762,45238,1,1,128069
1763,11701,0,3,173325
1764,48001,0,1,3692
1765,30034,1,3,37919
1766,04240,1,1,59731
1767,92691,1,1,136687
1768,84043,0,2,59403
1769,11238,0,3,52936
1770,28722,1,1,54393
1771,79022,0,3,2804
1772,74578,1,1,46515
1773,68046,1,1,49279
1774,57580,0,1,25937
1775,13477,0,1,77761
1776,30707,0,1,66512
1777,32962,1,1,90938
1778,61115,1,1,45720
1779,17015,1,5,6302
1780,07080,1,3,11855
1781,40014,0,1,96357
1782,66218,0,1,14020
1783,19149,0,1,51767
1784,70460,0,4,19778
1785,08619,1,3,89397
1786,07030,1,1,302878
1787,22015,0,1,220294
1788,60712,0,1,40552
1789,95833,0,2,17126
1790,13676,1,1,20938
1791,21220,1,1,105640
1792,93727,0,1,579
1793,63118,0,1,154745
1794,62896,1,1,74147
1795,97123,0,1,103816
1796,33165,1,2,15237
1797,48302,0,1,515557
1798,33812,1,2,789
1799,36606,0,1,235851
1800,92260,0,1,37133
1801,30907,1,1,62015
1802,55378,1,1,273451
1803,42001,1,3,17166
1804,11219,0,5,43543
1805,46038,0,1,37249
1806,25404,0,1,95914
1807,32080,0,1,143105
1808,91792,1,2,37890
1809,78247,0,1,121969
1810,92507,1,1,57549
1811,35235,0,2,20471
1812,92345,1,1,16198
1813,10465,1,2,13542
1814,11572,1,1,129983
1815,07013,1,1,95524
1816,11368,1,2,33039
1817,60634,0,2,104106
1818,60612,1,1,120362
1819,02148,0,1,47829
1820,27603,0,1,146296
1821,98506,1,1,30193
1822,33179,1,2,20160
1823,49107,0,1,11308
1824,42501,0,1,71479
1825,48880,0,3,511
1826,29325,1,3,77941
1827,19142,1,3,24380
1828,95821,0,1,21946
1829,28269,1,7,13391
1830,81630,1,1,77037
1831,74012,1,1,114685
1832,94127,1,1,150374
1833,06518,0,3,94137
1834,19038,0,1,9724
1835,60202,0,1,353735
1836,21773,0,1,5175
1837,94611,1,3,118025
1838,89101,1,2,19437
1839,33010,1,2,28121
1840,13501,1,2,10060
1841,11772,1,1,29767
1842,77015,1,2,100289
1843,93726,1,4,35976
1844,67042,1,1,12184
1845,19352,1,1,92524
1846,98503,0,3,128313
1847,61356,1,1,26420
1848,44310,0,1,63972
1849,55106,1,5,3754
1850,38821,1,1,28177
1851,89141,1,1,201227
1852,53402,1,1,53667
1853,29841,1,1,11100
1854,35215,1,1,53246
1855,94588,0,5,189483
1856,03755,1,1,23158
1857,78154,1,1,105575
1858,44709,1,1,120999
1859,11236,0,3,73821
1860,31313,1,1,31582
1861,00693,1,2,49611
1862,13502,0,1,5968
1863,61866,1,1,34926
1864,01082,0,1,63805
1865,30510,1,1,40434
1866,23703,0,3,3039
1867,15009,0,1,43279
1868,44870,0,1,12647
1869,27410,1,1,56220
1870,93065,0,1,40805
1871,46037,1,1,42489
1872,66423,0,1,40982
1873,12182,0,2,616
1874,20781,0,2,66139
1875,21740,0,3,33696
1876,75043,0,5,70102
1877,91502,1,2,58306
1878,46901,0,1,21095
1879,02134,0,1,40709
1880,35570,0,1,104055
1881,78584,0,2,38864
1882,28384,1,1,24621
1883,48223,0,3,12840
1884,22204,1,2,11660
1885,39212,0,3,87649
1886,06437,0,1,402034
1887,07069,1,1,18899
1888,94134,1,5,135418
1889,64055,0,1,49961
1890,29671,0,1,59838
1891,32940,1,2,101935
1892,28105,1,1,44913
1893,46392,1,1,204742
1894,20745,0,3,88015
1895,90232,1,1,194650
1896,33604,0,1,197652
1897,45431,1,1,26836
1898,48135,0,1,36367
1899,32812,0,1,88325
1900,75057,0,1,150541
1901,46321,1,1,11279
1902,34689,0,1,109768
1903,15367,0,1,67444
1904,15650,1,1,118048
1905,96819,0,5,185331
1906,06114,0,2,67280
1907,11553,1,2,51959
1908,92582,1,1,23961
1909,20132,0,1,141611
1910,92677,0,1,231889
1911,00647,1,2,21984
1912,48026,1,1,100584
1913,48111,0,1,46804
1914,98125,0,1,102155
1915,72756,1,1,27601
1916,63376,1,1,199746
1917,27804,0,1,3860
1918,49548,0,1,93629
1919,21286,0,1,77829
1920,40342,1,1,152048
1921,36507,1,1,92099
1922,58102,1,1,24569
1923,32908,1,7,28734
1924,48304,0,1,138290
1925,77904,1,1,62460
1926,74136,0,3,18200
1927,36105,0,3,94761
1928,55398,0,1,22041
1929,04008,1,1,8597
1930,60630,0,1,73318
1931,03820,0,1,162463
1932,70510,0,3,2821
1933,77018,1,1,316224
1934,90063,0,2,76485
1935,07003,0,1,31512
1936,20841,0,5,79780
1937,46403,1,1,92634
1938,28551,0,1,48271
1939,64068,0,2,216
1940,75116,1,1,17914
1941,28351,1,1,56677
1942,90620,0,1,15565
1943,92084,1,2,10342
1944,76401,1,1,104527
1945,11216,1,1,50668
1946,33351,0,2,14703
1947,48038,1,1,29846
1948,89044,1,1,22218
1949,35773,0,1,10545
1950,08610,1,3,91786
1951,30022,0,1,139433
1952,34112,1,1,239178
1953,64735,0,1,119246
1954,39301,1,1,130316
1955,37938,1,1,63999
1956,97007,0,1,27448
1957,55305,0,1,4811
1958,99354,0,1,106058
1959,98155,0,1,32934
1960,98042,0,2,24198
1961,64628,0,1,59213
1962,60193,0,5,141135
1963,43228,1,1,25829
1964,08638,0,3,74378
1965,36426,0,1,13688
1966,28334,0,1,72402
1967,94603,0,3,68708
1968,99577,1,1,36430
1969,02038,0,1,109229
1970,37871,1,1,109191
1971,08536,0,1,178222
1972,40222,1,1,66166
1973,80487,1,1,35229
1974,13502,0,1,16126
