#Distance,Gender,Race,Income
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,10000<=income<20000,low
near,M,Hispanic or Latino,160000<=income<320000,low
near,F,Asian,160000<=income<320000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,10000<=income<20000,low
near,M,Asian,40000<=income<80000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,Black or African American,80000<=income<160000,low
near,F,Hispanic or Latino,5000<=income<10000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Black or African American,80000<=income<160000,low
near,F,Hispanic or Latino,5000<=income<10000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,10000<=income<20000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,income<5000,low
far,M,White Not Hispanic or Latino,10000<=income<20000,high
near,M,Black or African American,40000<=income<80000,low
near,F,Black or African American,160000<=income<320000,low
near,F,Hispanic or Latino,10000<=income<20000,low
far,M,White Not Hispanic or Latino,160000<=income<320000,high
near,M,Black or African American,20000<=income<40000,low
near,F,American Indian and Alaska Native,20000<=income<40000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,M,Two or More Races,40000<=income<80000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Hispanic or Latino,income<5000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,F,Hispanic or Latino,10000<=income<20000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,income<5000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Black or African American,40000<=income<80000,low
near,M,White Not Hispanic or Latino,5000<=income<10000,low
near,M,Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,Black or African American,80000<=income<160000,low
near,F,Hispanic or Latino,20000<=income<40000,low
far,F,White Not Hispanic or Latino,80000<=income<160000,high
near,F,Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,40000<=income<80000,low
near,F,Black or African American,80000<=income<160000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,Asian,40000<=income<80000,low
near,M,Hispanic or Latino,5000<=income<10000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,320000<=income,low
far,M,White Not Hispanic or Latino,40000<=income<80000,high
near,F,White Not Hispanic or Latino,10000<=income<20000,low
near,M,Hispanic or Latino,5000<=income<10000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Hispanic or Latino,5000<=income<10000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,20000<=income<40000,low
far,F,White Not Hispanic or Latino,80000<=income<160000,high
far,F,Hispanic or Latino,80000<=income<160000,high
near,F,Hispanic or Latino,80000<=income<160000,low
near,F,Black or African American,10000<=income<20000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
far,M,Hispanic or Latino,20000<=income<40000,high
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,Black or African American,5000<=income<10000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
far,F,White Not Hispanic or Latino,20000<=income<40000,high
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,F,Black or African American,10000<=income<20000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,10000<=income<20000,low
near,M,Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Asian,20000<=income<40000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,10000<=income<20000,low
near,M,Asian,10000<=income<20000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,M,Hispanic or Latino,10000<=income<20000,low
near,M,Hispanic or Latino,80000<=income<160000,low
far,F,White Not Hispanic or Latino,320000<=income,high
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Black or African American,5000<=income<10000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Black or African American,20000<=income<40000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,80000<=income<160000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,American Indian and Alaska Native,20000<=income<40000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
far,M,Hispanic or Latino,5000<=income<10000,high
near,F,Hispanic or Latino,income<5000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,income<5000,low
far,M,White Not Hispanic or Latino,40000<=income<80000,high
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Black or African American,income<5000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,10000<=income<20000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,income<5000,low
near,F,Some Other Race,income<5000,low
near,F,Asian,5000<=income<10000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,5000<=income<10000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,F,Black or African American,40000<=income<80000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
far,M,American Indian and Alaska Native,80000<=income<160000,high
near,F,White Not Hispanic or Latino,5000<=income<10000,low
near,M,White Not Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
far,F,White Not Hispanic or Latino,40000<=income<80000,high
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,Black or African American,20000<=income<40000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,Black or African American,80000<=income<160000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,5000<=income<10000,low
near,F,White Not Hispanic or Latino,320000<=income,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,Asian,80000<=income<160000,low
near,M,Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Hispanic or Latino,income<5000,low
near,F,Hispanic or Latino,10000<=income<20000,low
near,F,White Not Hispanic or Latino,5000<=income<10000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,Black or African American,80000<=income<160000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Hispanic or Latino,income<5000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,income<5000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,Asian,20000<=income<40000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Black or African American,10000<=income<20000,low
near,M,Black or African American,40000<=income<80000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,F,Black or African American,income<5000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,M,Black or African American,20000<=income<40000,low
near,F,Black or African American,10000<=income<20000,low
near,M,White Not Hispanic or Latino,income<5000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,income<5000,low
near,F,White Not Hispanic or Latino,5000<=income<10000,low
far,F,White Not Hispanic or Latino,160000<=income<320000,high
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,Some Other Race,20000<=income<40000,low
near,M,Hispanic or Latino,income<5000,low
near,F,White Not Hispanic or Latino,5000<=income<10000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Hispanic or Latino,10000<=income<20000,low
near,F,Black or African American,40000<=income<80000,low
near,F,Black or African American,10000<=income<20000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,Asian,160000<=income<320000,low
near,M,Black or African American,10000<=income<20000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
far,M,American Indian and Alaska Native,40000<=income<80000,high
near,F,Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,320000<=income,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,Black or African American,10000<=income<20000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,Some Other Race,5000<=income<10000,low
far,F,White Not Hispanic or Latino,160000<=income<320000,high
far,M,Hispanic or Latino,5000<=income<10000,high
near,F,Hispanic or Latino,10000<=income<20000,low
far,F,White Not Hispanic or Latino,160000<=income<320000,high
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,F,Hispanic or Latino,income<5000,low
near,F,Black or African American,10000<=income<20000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,5000<=income<10000,low
near,M,Black or African American,40000<=income<80000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,Asian,20000<=income<40000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,10000<=income<20000,low
near,M,Black or African American,80000<=income<160000,low
near,F,Asian,20000<=income<40000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
far,M,White Not Hispanic or Latino,40000<=income<80000,high
near,F,Hispanic or Latino,10000<=income<20000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
far,M,White Not Hispanic or Latino,40000<=income<80000,high
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Black or African American,80000<=income<160000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,Black or African American,20000<=income<40000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,Hispanic or Latino,10000<=income<20000,low
near,M,Black or African American,10000<=income<20000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
far,F,White Not Hispanic or Latino,5000<=income<10000,high
near,M,Hispanic or Latino,income<5000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Hispanic or Latino,20000<=income<40000,low
far,F,White Not Hispanic or Latino,160000<=income<320000,high
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,Black or African American,20000<=income<40000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,Native Hawaiian and Other Pacific Islander,20000<=income<40000,low
near,M,White Not Hispanic or Latino,income<5000,low
near,M,Black or African American,20000<=income<40000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Black or African American,20000<=income<40000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,M,Asian,10000<=income<20000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Two or More Races,20000<=income<40000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,5000<=income<10000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Black or African American,80000<=income<160000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,income<5000,low
near,F,Black or African American,80000<=income<160000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Asian,5000<=income<10000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,Hispanic or Latino,40000<=income<80000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,Black or African American,5000<=income<10000,low
near,M,Hispanic or Latino,income<5000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,Black or African American,40000<=income<80000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
far,M,Hispanic or Latino,10000<=income<20000,high
near,F,White Not Hispanic or Latino,income<5000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,Black or African American,5000<=income<10000,low
near,M,White Not Hispanic or Latino,income<5000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
far,M,White Not Hispanic or Latino,40000<=income<80000,high
far,F,White Not Hispanic or Latino,40000<=income<80000,high
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Hispanic or Latino,5000<=income<10000,low
near,F,Black or African American,10000<=income<20000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,M,Hispanic or Latino,10000<=income<20000,low
near,F,Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,10000<=income<20000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,income<5000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,Asian,40000<=income<80000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,Black or African American,10000<=income<20000,low
near,M,Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,income<5000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,Asian,320000<=income,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Hispanic or Latino,income<5000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,Two or More Races,40000<=income<80000,low
near,F,Asian,40000<=income<80000,low
near,M,White Not Hispanic or Latino,income<5000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
far,M,White Not Hispanic or Latino,20000<=income<40000,high
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Black or African American,40000<=income<80000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,F,Hispanic or Latino,income<5000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,10000<=income<20000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,40000<=income<80000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,Black or African American,80000<=income<160000,low
near,F,Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,F,Asian,80000<=income<160000,low
near,F,Hispanic or Latino,5000<=income<10000,low
near,M,Black or African American,80000<=income<160000,low
far,F,Hispanic or Latino,20000<=income<40000,high
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
far,M,White Not Hispanic or Latino,20000<=income<40000,high
near,F,White Not Hispanic or Latino,40000<=income<80000,low
far,M,Hispanic or Latino,40000<=income<80000,high
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,Hispanic or Latino,40000<=income<80000,low
far,M,White Not Hispanic or Latino,10000<=income<20000,high
near,M,Asian,40000<=income<80000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,M,Black or African American,10000<=income<20000,low
near,F,Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,Black or African American,10000<=income<20000,low
near,M,Some Other Race,20000<=income<40000,low
near,M,American Indian and Alaska Native,income<5000,low
near,M,Black or African American,10000<=income<20000,low
near,F,Hispanic or Latino,5000<=income<10000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,160000<=income<320000,low
near,F,Hispanic or Latino,20000<=income<40000,low
near,F,Black or African American,40000<=income<80000,low
near,M,Asian,160000<=income<320000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,Asian,80000<=income<160000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,F,Some Other Race,40000<=income<80000,low
far,M,White Not Hispanic or Latino,40000<=income<80000,high
near,M,American Indian and Alaska Native,20000<=income<40000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Hispanic or Latino,10000<=income<20000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,Hispanic or Latino,80000<=income<160000,low
near,M,Black or African American,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,F,White Not Hispanic or Latino,160000<=income<320000,low
near,M,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,20000<=income<40000,low
near,M,Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
far,F,Hispanic or Latino,10000<=income<20000,high
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,20000<=income<40000,low
near,M,Hispanic or Latino,5000<=income<10000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,10000<=income<20000,low
near,M,Asian,160000<=income<320000,low
near,F,Black or African American,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Hispanic or Latino,20000<=income<40000,low
near,M,White Not Hispanic or Latino,5000<=income<10000,low
near,F,White Not Hispanic or Latino,80000<=income<160000,low
near,M,Hispanic or Latino,5000<=income<10000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,F,White Not Hispanic or Latino,40000<=income<80000,low
near,M,Black or African American,10000<=income<20000,low
far,M,White Not Hispanic or Latino,160000<=income<320000,high
near,F,White Not Hispanic or Latino,40000<=income<80000,low
