#uid, zipcode, sex, race, income
1152,34684,1,1,52762
1153,37209,0,1,55924
1154,43614,0,1,28539
1155,04073,1,1,13835
1156,08215,1,2,99231
1157,08530,1,5,76270
1158,08859,1,3,224078
1159,33071,0,1,56577
1160,92703,1,2,47335
1161,29687,1,1,202027
1162,90066,1,2,27469
1163,58316,0,4,98640
1164,17057,1,1,5703
1165,38133,1,1,26505
1166,29936,0,3,12928
1167,85041,1,2,24043
1168,34953,1,1,83898
1169,47362,1,1,57285
1170,37601,1,1,32688
1171,29123,1,1,93473
1172,07010,0,1,9622
1173,11590,1,3,110833
1174,45417,1,3,7440
1175,28412,0,3,119235
1176,01721,1,1,119049
1177,32566,0,1,26132
1178,74601,0,2,17394
1179,48706,1,1,13776
1180,21704,1,1,64044
1181,39120,1,3,2485
1182,91723,0,2,59233
1183,14131,0,1,214788
1184,74055,0,2,130160
1185,73132,1,8,21980
1186,44429,1,1,24518
1187,98004,0,1,170484
1188,30097,1,2,7701
1189,23324,0,3,44010
1190,75023,0,1,27124
1191,06770,0,1,130649
1192,75702,0,2,25443
1193,97405,1,1,272173
1194,36345,0,3,1153
1195,33160,1,1,147406
1196,82633,0,1,114403
1197,97233,0,3,11397
1198,62207,0,3,16779
1199,84128,0,1,23618
1200,80002,0,1,197901
1201,88240,0,1,224860
1202,93551,0,3,54084
1203,13815,1,1,120779
1204,85032,1,1,69839
1205,90703,0,5,214344
1206,83716,0,1,23763
1207,03060,0,1,93792
1208,40509,1,1,4958
1209,32055,0,3,24761
1210,56560,1,1,171889
1211,77488,0,1,211997
1212,30075,1,1,107930
1213,60444,0,1,36509
1214,72936,0,1,34029
1215,98012,1,1,19823
1216,72438,1,1,28318
1217,02330,0,1,40175
1218,31024,1,3,63248
1219,15084,0,1,38882
1220,32312,0,1,91259
1221,47948,1,1,110338
1222,11706,1,2,33707
1223,39817,1,3,30170
1224,89123,0,1,42990
1225,23301,1,1,110388
1226,07436,0,1,16081
1227,36582,1,1,87356
1228,11365,0,1,46159
1229,30263,1,3,47710
1230,07306,0,5,19805
1231,48739,0,1,58540
1232,41501,0,1,5991
1233,55972,1,1,45241
1234,66213,0,1,694
1235,46227,0,1,54260
1236,30504,1,2,15295
1237,92563,1,7,62115
1238,13033,0,1,15796
1239,92324,1,3,15714
1240,85308,0,1,247309
1241,90605,0,2,22102
1242,97760,0,1,4914
1243,40475,1,1,21838
1244,89147,1,3,8705
1245,11206,1,2,24698
1246,11434,0,3,46277
1247,54141,1,1,184483
1248,29223,0,3,18601
1249,19540,1,1,42538
1250,44827,0,1,50156
1251,28904,1,1,33432
1252,19808,0,1,64521
1253,85716,0,2,20942
1254,95838,0,2,4490
1255,60010,0,1,14464
1256,10305,0,5,10549
1257,07871,0,1,53271
1258,44515,0,1,43761
1259,03908,0,1,46565
1260,10314,0,1,82371
1261,65536,1,1,19941
1262,44111,1,1,107246
1263,75478,0,1,50800
1264,64050,1,3,1867
1265,60142,0,1,111929
1266,30253,0,1,113844
1267,73084,1,3,78318
1268,75006,1,1,132209
1269,21045,0,5,102980
1270,90301,1,2,37828
1271,92691,1,1,92641
1272,08048,1,1,156146
1273,32817,0,1,2693
1274,93436,1,2,473
1275,66538,1,1,2593
1276,03307,0,1,14498
1277,93535,1,2,13456
1278,31088,1,3,19169
1279,17402,1,3,8924
1280,21207,1,3,85049
1281,63106,0,3,493
1282,45439,1,1,105017
1283,32903,1,1,40584
1284,01801,1,1,100783
1285,65081,0,1,21015
1286,20148,1,5,58911
1287,80303,0,1,3655
1288,76857,1,1,36134
1289,44680,0,1,180419
1290,75248,1,3,29232
1291,45002,0,3,29191
1292,08332,0,2,1699
1293,77511,0,1,111853
1294,91710,0,2,5916
1295,10039,1,2,18457
1296,44004,1,1,16046
1297,23113,0,1,36104
1298,17025,1,5,93534
1299,04757,0,1,6981
1300,06513,0,2,27746
1301,60175,1,1,129243
1302,73560,1,2,25309
1303,20109,1,1,51531
1304,62522,0,1,36854
1305,05677,1,1,50341
1306,19111,0,3,113490
1307,37166,0,1,32292
1308,41042,0,1,34820
1309,95703,0,1,138244
1310,61942,0,1,15586
1311,92399,0,2,29534
1312,19711,1,5,69042
1313,40741,1,1,77439
1314,50536,1,1,62081
1315,60438,1,3,19975
1316,33184,1,2,18343
1317,37917,0,1,21795
1318,11358,1,1,72794
1319,63143,1,1,802
1320,96819,0,5,33257
1321,30549,1,1,10931
1322,43938,1,1,19891
1323,16701,0,1,106547
1324,06360,1,1,63539
1325,44067,1,1,89251
1326,85326,0,1,56886
1327,98271,0,4,53842
1328,19128,1,1,26781
1329,39272,0,1,30127
1330,92679,0,2,56378
1331,29470,1,1,205657
1332,60655,1,1,81763
1333,20176,1,1,188132
1334,64840,0,1,95106
1335,28052,1,1,6224
1336,32210,1,8,33007
1337,22152,0,2,40214
1338,49519,1,1,58126
1339,40509,1,3,62276
1340,80202,0,8,151786
1341,96744,0,1,65678
1342,98360,1,1,22388
1343,96816,1,5,32963
1344,21236,1,1,75300
1345,37743,0,1,59911
1346,89436,0,2,83138
1347,63863,0,1,67749
1348,31408,0,3,91656
1349,57750,1,4,2165
1350,93656,1,2,7733
1351,92270,1,1,187810
1352,91504,0,1,41301
1353,48045,0,1,174250
1354,35055,1,1,22149
1355,80921,1,1,41496
1356,75449,1,1,40094
1357,10314,0,1,11618
1358,05641,1,1,50688
1359,10016,0,1,109287
1360,36206,0,1,3293
1361,02648,0,1,59984
1362,44124,1,1,212116
1363,79536,1,7,22910
1364,07070,1,1,96507
1365,37770,0,1,148889
1366,39503,0,2,59635
1367,60202,0,1,355498
1368,77015,0,2,52651
1369,78418,0,1,38949
1370,37311,0,1,53819
1371,24541,1,3,85313
1372,15206,1,3,13495
1373,44139,1,1,77170
1374,28904,1,1,7231
1375,23703,1,3,46508
1376,11729,1,3,24009
1377,08904,0,2,188887
1378,11375,0,1,69979
1379,60544,1,3,10283
1380,98034,0,5,56313
1381,40422,1,1,36650
1382,11414,1,1,90654
1383,31907,0,3,30138
1384,92373,0,5,199306
1385,19121,1,3,2087
1386,10567,0,1,283698
1387,65807,0,4,4482
1388,85201,0,2,36457
1389,57032,0,1,29358
1390,35405,1,3,133794
1391,33314,1,1,130107
1392,15033,0,1,71355
1393,10805,0,2,21415
1394,87111,1,1,351441
1395,28216,1,2,32469
1396,77064,1,1,21680
1397,77049,1,1,62602
1398,95380,1,1,24100
1399,94903,1,5,266486
1400,20743,0,3,53932
1401,48846,0,3,4941
1402,11961,1,2,72870
1403,28115,1,1,60689
1404,97701,0,1,46484
1405,93602,1,1,81685
1406,20774,0,3,72462
1407,52353,1,2,30228
1408,29829,0,2,69763
1409,93203,1,2,16814
1410,84004,1,1,85156
1411,76209,1,3,65808
1412,44144,1,1,14903
1413,46160,1,1,112955
1414,15228,1,1,156066
1415,90660,0,2,101170
1416,11206,1,1,2655
1417,27893,1,3,45535
1418,95993,1,1,118815
1419,02907,1,2,48918
1420,97405,0,1,43833
1421,28215,1,2,10353
1422,28792,1,1,36121
1423,11355,0,5,103996
1424,53005,1,2,20016
1425,92069,0,7,21178
1426,95815,1,2,56328
1427,30038,1,3,21181
1428,32407,0,1,164408
1429,33884,0,1,175136
1430,91763,0,2,15417
1431,48169,0,1,210778
1432,35616,0,1,81525
1433,89502,0,5,61500
1434,42064,0,1,121687
1435,60517,1,1,75652
1436,49341,1,1,45342
1437,90715,1,1,16472
1438,91768,1,3,194594
1439,76126,1,1,102139
1440,94303,1,1,83484
1441,29654,1,1,95816
1442,00949,1,2,15411
1443,21090,0,1,14638
1444,28630,0,1,124956
1445,33054,1,2,36816
1446,48235,1,3,10623
1447,33315,0,1,17719
1448,30030,0,1,74134
1449,99163,1,1,17382
1450,31014,1,1,43885
1451,11433,1,3,80772
1452,99645,0,2,22554
1453,51002,0,1,252011
1454,11416,0,5,26836
1455,77016,0,3,26137
1456,37167,1,1,181881
1457,56310,0,1,154357
1458,06511,0,2,40501
1459,30339,1,1,216397
1460,13219,0,1,40895
1461,77479,1,3,156393
1462,19607,0,1,57824
1463,78393,0,2,29496
1464,11204,1,1,56926
1465,44142,0,1,44748
1466,92260,0,2,16133
1467,89130,1,3,637
1468,84321,0,2,56100
1469,53215,0,2,9371
1470,21012,1,1,158252
1471,20745,1,3,27927
1472,94596,0,1,81704
1473,73119,1,2,2389
1474,08201,1,1,46638
1475,97374,0,1,169909
1476,77086,1,2,17743
1477,55443,1,5,42862
1478,62827,1,1,8362
1479,95012,0,2,17750
1480,49519,1,2,9599
1481,60018,0,1,192457
1482,34104,1,1,40018
1483,08010,1,1,238405
1484,18704,1,1,61780
1485,33437,1,1,23456
1486,44663,0,1,68861
1487,02472,0,1,13327
1488,95603,0,7,3723
1489,78203,0,2,31269
1490,32134,0,1,36721
1491,27577,0,1,4506
1492,38260,0,1,51853
1493,79930,1,2,8060
1494,77301,0,1,12982
1495,00949,1,2,36785
1496,94546,1,2,16483
1497,28384,1,2,8478
1498,30175,1,1,8714
1499,44709,0,2,17578
1500,30093,0,3,53644
1501,68748,0,2,15400
1502,11361,0,2,105380
1503,01950,1,1,69341
1504,72472,0,1,21718
1505,08701,1,2,85146
1506,91945,0,1,127857
1507,22003,1,2,40826
1508,60187,0,1,137392
1509,75019,1,1,108967
1510,22032,1,1,103745
1511,24502,0,7,99526
1512,85326,0,2,23428
1513,21207,1,3,72718
1514,78676,0,1,39061
1515,78660,1,1,96575
1516,38583,0,1,105223
1517,84096,0,1,21892
1518,80226,1,1,42745
1519,79928,1,2,31219
1520,20910,1,2,258148
1521,50316,1,5,23970
1522,15221,1,3,88482
1523,22191,0,3,109302
1524,67878,1,1,108084
1525,31620,0,1,103011
1526,27302,0,1,225009
1527,45315,0,1,42806
1528,48612,1,1,32869
1529,95116,1,5,40524
1530,28202,1,3,41120
1531,02338,1,1,12945
1532,27519,0,1,82256
1533,55420,1,1,186526
1534,77575,0,3,94636
1535,45239,1,3,74204
1536,85757,0,2,19949
1537,11720,1,1,16378
1538,93710,1,2,23631
1539,72703,1,5,103309
1540,92694,1,2,234146
1541,90035,1,1,292506
1542,01089,0,2,9850
1543,30605,0,1,50573
1544,84606,1,2,40367
1545,95122,1,5,42162
1546,48221,0,3,16654
1547,31903,1,3,7599
1548,32807,1,3,19365
1549,43232,0,1,27165
1550,77072,1,3,40393
1551,55422,0,1,27218
1552,58504,0,1,88090
1553,48827,1,1,76334
1554,46260,0,1,16555
1555,67207,1,2,48307
1556,43123,0,1,51311
1557,92231,0,2,22227
1558,76028,0,1,99675
1559,08816,1,1,245969
1560,46176,0,1,177324
1561,52001,1,1,4023
1562,33444,0,1,286901
1563,10459,1,2,24028
1564,02199,0,1,187466
1565,37167,1,1,26416
1566,22407,0,1,18988
1567,01507,1,1,276673
1568,22802,1,1,107605
1569,98019,1,1,100915
1570,28516,1,1,59580
1571,55343,0,1,52313
1572,52246,1,1,238597
1573,72007,0,1,34333
1574,23113,0,1,173750
1575,72908,0,1,28799
1576,95616,0,2,23422
1577,18058,0,1,145589
1578,95928,1,1,69197
1579,50860,1,1,97634
1580,91752,0,2,10092
1581,76179,1,1,127420
1582,02125,0,1,64916
1583,98221,0,1,154118
1584,30034,1,3,22227
1585,60448,0,1,298502
1586,60656,0,2,97161
1587,20850,1,1,246367
1588,33176,1,2,87086
1589,60406,0,2,40336
1590,41076,0,2,15206
1591,20906,0,2,121473
1592,49014,0,1,36961
1593,78382,1,1,14263
1594,55332,0,1,59191
1595,04220,0,1,109145
1596,02840,1,1,162807
1597,65793,0,1,27333
1598,76652,0,1,24640
1599,10016,0,5,60162
1600,90222,1,3,18994
1601,11801,1,1,17202
1602,62301,1,1,14558
1603,72210,0,7,19224
1604,70807,1,3,30869
1605,78666,0,1,43562
1606,93307,0,2,19165
1607,44511,0,1,35054
1608,93618,0,2,33854
1609,38106,1,3,100231
1610,90043,0,3,45578
1611,33904,0,1,19129
1612,37643,0,1,71146
1613,29605,1,3,105385
1614,85015,1,1,35979
1615,77418,1,1,16963
1616,46531,0,1,178044
1617,78640,0,2,44383
1618,50261,0,1,663
1619,95112,1,2,29673
1620,23350,0,3,69791
1621,92408,1,2,7265
1622,97402,0,5,51989
1623,29201,1,3,52036
1624,30319,0,1,250516
1625,40258,0,3,7655
1626,67834,1,1,47045
1627,11580,0,1,11870
1628,44105,0,3,39845
1629,34135,1,1,43713
1630,75041,1,2,6602
1631,94086,0,1,58730
1632,67206,0,4,305708
1633,28478,0,1,71809
1634,80127,0,1,347140
1635,71467,1,1,2142
1636,32162,1,1,126846
1637,40165,0,1,6054
1638,06239,0,1,58764
1639,80031,0,1,295415
1640,38773,1,3,1901
1641,16735,0,1,7829
1642,78248,1,1,2832
1643,13655,1,8,20440
1644,23322,0,8,189617
1645,30629,1,1,43668
1646,65452,0,1,21044
1647,54902,0,1,35494
1648,29620,0,1,66059
1649,40014,0,1,13844
1650,33417,1,2,16515
1651,14895,1,1,78788
1652,63041,1,1,7704
1653,87301,0,4,20419
1654,47944,1,2,38310
1655,02886,1,1,278426
1656,72204,1,1,10900
1657,45459,0,2,116191
1658,30092,0,1,88715
1659,93725,1,2,11816
1660,32818,0,1,46394
1661,34442,0,1,1467
1662,10801,1,1,63768
1663,30224,0,3,18239
1664,21209,1,1,127302
1665,48858,1,2,87525
1666,78749,0,1,64945
1667,69361,0,1,164342
1668,07080,1,1,15503
1669,95388,0,2,13424
1670,40741,0,1,17093
1671,92376,1,3,17745
1672,64804,1,1,52544
1673,18103,1,2,70413
1674,53027,0,1,64919
1675,76012,0,2,26195
1676,06057,0,1,42377
1677,92504,1,2,60727
1678,55407,1,1,74969
1679,44710,1,1,15535
1680,80011,0,2,36977
1681,53402,1,3,122421
1682,75002,0,5,22459
1683,06340,0,1,91883
1684,33023,1,1,5111
1685,45505,0,7,4998
1686,20814,1,1,238000
1687,33441,1,1,6695
1688,90660,1,2,129892
1689,34142,1,2,25214
1690,93292,0,1,235631
1691,15243,1,1,65170
1692,18302,0,1,28484
1693,94965,0,2,88374
1694,35209,0,1,22982
1695,44627,1,1,11674
1696,29588,1,3,19983
1697,98109,1,1,250971
1698,23229,0,1,63198
1699,27616,0,3,83693
1700,43732,1,1,144415
1701,01020,0,1,78654
1702,62056,0,1,100546
1703,98092,0,8,27819
1704,39120,1,1,201699
1705,98092,0,2,13669
1706,94303,1,2,33330
1707,01801,1,1,38803
1708,11961,0,1,30319
1709,66046,1,1,173125
1710,90621,1,5,42208
1711,21740,1,1,28037
1712,48313,1,1,8847
1713,81505,1,1,67265
1714,75418,0,1,26163
1715,20164,0,1,170821
1716,89101,1,2,7460
1717,11552,1,1,675
1718,13316,1,1,50319
1719,67213,1,2,30056
1720,39667,1,3,19541
1721,63147,1,3,5160
1722,70083,1,3,14241
1723,90019,0,2,10406
1724,86440,1,1,17719
1725,30022,1,2,156820
1726,98208,1,1,169628
1727,73443,1,1,166544
1728,46158,0,1,63065
1729,49441,1,1,77168
1730,90740,1,5,161672
1731,14218,0,1,57521
1732,18964,1,1,44600
1733,14760,0,1,35177
1734,48864,1,1,43752
1735,33064,0,3,9552
1736,28453,1,3,51815
1737,02818,0,1,433339
1738,53024,1,1,93579
1739,28546,0,1,89261
1740,91706,1,3,14403
1741,33467,0,1,146699
1742,91767,0,3,40245
1743,91331,1,2,3635
1744,78704,0,1,39007
1745,43055,1,2,32779
1746,37188,1,1,93909
1747,53081,0,1,36834
1748,37683,1,1,266
1749,10469,0,2,36695
1750,54451,0,1,3314
1751,76010,0,3,23032
1752,76116,0,1,288054
1753,92503,0,2,8959
1754,64136,0,1,39531
1755,08205,0,5,209
1756,21234,1,3,53458
1757,71845,0,3,19761
1758,34613,0,1,160046
1759,56258,0,1,12581
1760,29601,0,1,83992
1761,73942,0,2,18
1762,94103,1,5,45353
1763,32792,1,5,62109
1764,73127,0,3,1255
1765,17042,0,1,60926
1766,80126,0,1,122378
1767,75160,1,3,65716
1768,71601,1,3,44443
1769,95687,1,1,26079
1770,77071,1,2,90132
1771,77055,1,1,122968
1772,29150,1,1,245191
1773,12180,1,1,117463
1774,89503,0,1,49534
1775,98328,0,1,6462
1776,08540,1,1,49253
1777,95823,0,2,88346
1778,98037,1,5,28296
1779,02864,1,1,103664
1780,01060,1,1,19160
1781,36360,0,1,192792
1782,89183,0,1,138746
1783,00720,0,2,8868
1784,33511,0,3,5189
1785,92509,1,2,35882
1786,73071,1,1,37428
1787,87112,1,1,223309
1788,02138,0,1,443560
1789,44136,0,1,75791
1790,21206,1,3,5452
1791,33441,1,1,1951
1792,45150,0,3,73853
1793,23508,0,3,9501
1794,60655,0,1,126626
1795,48433,0,1,29372
1796,24283,0,1,76524
1797,28152,1,1,28750
1798,26003,1,1,14021
1799,92236,0,2,55248
1800,93304,1,2,14592
1801,18210,0,1,32923
1802,80549,0,1,91851
1803,19073,0,1,260278
1804,15690,0,1,50652
1805,83686,0,1,24872
1806,32565,0,1,70610
1807,34476,0,1,62057
1808,33950,1,1,5257
1809,64119,0,1,46817
1810,92117,1,6,42474
1811,90026,1,5,168959
1812,64152,0,1,77473
1813,60124,0,2,17040
1814,96782,1,6,708
1815,28580,1,1,29891
1816,19002,0,5,511
1817,44842,0,1,10248
1818,98116,0,2,77292
1819,75098,0,1,256625
1820,11946,1,1,40810
1821,62557,0,1,68297
1822,78240,1,7,48930
1823,80906,1,2,11384
1824,33981,1,1,72208
1825,19946,0,3,90961
1826,59102,1,1,38323
1827,24970,0,1,6472
1828,34609,1,1,13564
1829,19709,1,1,139859
1830,19115,0,1,73609
1831,25801,0,8,36746
1832,62294,0,1,134622
1833,08873,1,5,130878
1834,60085,0,3,37130
1835,63675,1,1,71173
1836,33187,1,2,30799
1837,00926,1,2,27153
1838,97024,0,1,124956
1839,66220,1,1,50560
1840,07730,1,1,67618
1841,64150,0,1,6513
1842,14456,0,1,29524
1843,95648,0,1,203327
1844,76244,1,3,113318
1845,55330,1,2,10916
1846,23112,0,1,199420
1847,95758,1,5,42684
1848,45424,1,1,119595
1849,33412,0,1,91465
1850,92154,0,2,7938
1851,97702,0,1,86445
1852,84096,0,1,98727
1853,64015,0,1,214771
1854,35212,1,3,15692
1855,04282,1,1,71051
1856,30305,0,1,199758
1857,10954,1,1,78219
1858,19027,1,1,161667
1859,10027,0,3,30602
1860,88001,0,2,26181
1861,35978,0,1,40499
1862,60565,0,8,39725
1863,29609,1,1,72319
1864,60620,1,3,52390
1865,08012,0,1,79094
1866,83448,1,2,23029
1867,36111,0,3,4533
1868,77084,1,1,174013
1869,78662,0,1,30575
1870,78704,0,1,63174
1871,08005,1,1,153954
1872,02723,1,2,19831
1873,62959,1,1,123204
1874,32413,1,1,54546
1875,92336,1,1,93807
1876,95630,0,2,170492
1877,97231,1,2,7677
1878,19072,1,1,87900
1879,18848,0,1,2855
1880,37841,1,1,75236
1881,29365,1,1,83166
1882,65101,1,3,19821
1883,19465,1,1,293272
1884,87121,0,2,90443
1885,02863,1,1,42652
1886,19083,0,2,3732
1887,19061,1,1,44096
1888,78705,0,1,9273
1889,66209,1,5,278031
1890,19601,0,2,11409
1891,51201,0,1,28576
1892,66103,1,1,6283
1893,91362,1,1,42751
1894,06117,0,3,70941
1895,60046,1,1,161717
1896,68064,1,1,31822
1897,01821,0,1,4572
1898,55407,0,1,44385
1899,32563,0,1,9754
1900,33461,1,2,25257
1901,75762,1,1,277887
1902,15066,0,1,150757
1903,34114,1,2,2462
1904,10453,1,2,26633
1905,55040,0,1,100892
1906,90068,0,1,86295
1907,63128,1,5,83563
1908,75601,1,1,13709
1909,11566,1,1,14041
1910,18603,1,1,48401
1911,19403,1,1,31068
1912,39701,0,3,3839
1913,34120,0,1,69532
1914,96766,1,6,70754
1915,28412,1,1,18132
1916,63109,1,2,113830
1917,92543,1,2,80526
1918,78654,1,1,28481
1919,98028,0,2,54551
1920,08088,1,1,25115
1921,98029,1,1,137544
1922,06051,1,3,104182
1923,35661,0,1,103733
1924,76522,1,3,22869
1925,30067,1,1,157373
1926,28626,0,1,31827
1927,30519,1,5,96720
1928,60438,0,1,55352
1929,63303,1,1,37526
1930,48507,1,1,12204
1931,28323,1,3,73289
1932,73071,1,5,18028
1933,10021,0,1,441152
1934,95521,1,4,42897
1935,01742,0,1,75187
1936,98040,0,1,19767
1937,29730,0,8,15909
1938,97402,0,2,48170
1939,48313,1,1,65913
1940,64081,0,1,7944
1941,55109,0,3,122165
1942,30530,1,1,10420
1943,97338,1,1,16014
1944,65803,1,1,81506
1945,07735,0,1,66857
1946,79720,0,2,26237
1947,44406,1,1,35859
1948,53538,1,1,19578
1949,78736,1,2,173870
1950,91803,0,5,20666
1951,67502,0,1,59117
1952,18914,0,1,36708
1953,47610,0,1,117625
1954,97223,1,1,38274
1955,10703,1,2,21959
1956,11422,0,3,106481
1957,98024,0,7,15332
1958,99202,0,1,16955
1959,27288,1,1,29641
1960,10566,1,3,61721
1961,98059,0,1,330755
1962,07112,1,3,65825
1963,36054,1,1,148930
1964,47012,0,1,72518
1965,10468,0,2,3483
1966,12134,1,1,9457
1967,20720,0,1,348965
1968,10026,1,1,347403
1969,01151,0,1,17265
1970,17109,0,3,137003
1971,36105,1,3,5049
1972,98011,1,5,2343
1973,32174,1,1,3797
1974,33782,0,2,17324
1975,31406,1,1,88347
1976,48356,1,1,27802
1977,08048,0,1,221262
1978,17111,0,3,100562
1979,55327,0,1,31795
1980,00603,1,2,68753
1981,14551,0,3,54121
1982,28105,1,1,40068
1983,89141,1,5,226175
1984,11565,1,1,193722
1985,11204,1,1,32048
1986,53154,1,1,91015
1987,04015,0,1,79100
1988,60442,0,1,72486
1989,92040,0,8,41002
1990,49127,0,2,52272
1991,71447,0,1,31181
1992,35218,0,3,104739
1993,01983,0,1,229555
1994,31548,1,1,77104
1995,10005,0,2,69957
1996,11211,1,5,15757
1997,66208,1,1,40006
1998,30016,0,1,35802
1999,45805,1,1,99558
2000,21727,0,1,29194
2001,11368,1,2,8878
2002,08901,0,2,22025
2003,32011,1,1,103622
2004,77055,0,2,60092
2005,31705,1,1,54436
2006,95828,0,3,50606
2007,27523,1,1,138721
2008,10305,0,3,10673
2009,67123,1,1,99563
2010,95932,0,1,56964
2011,44663,1,1,60894
2012,79936,0,2,28429
2013,19966,0,1,141285
2014,66044,0,1,37140
2015,38858,1,1,54325
2016,84115,0,2,2053
2017,28752,1,1,22414
2018,89502,0,1,165308
2019,77099,0,5,6279
2020,75092,1,1,77060
2021,11229,0,1,72720
2022,12533,1,1,31746
2023,40741,0,1,11646
2024,68701,1,1,1262
2025,22407,0,1,53059
2026,43162,0,1,112017
2027,77520,0,1,62328
2028,33611,0,1,147274
2029,68505,1,1,12296
2030,78539,1,2,57426
2031,18510,0,1,48421
2032,89107,0,1,23793
2033,78704,0,1,128534
2034,31639,0,1,72861
2035,35758,1,1,96696
2036,47805,0,1,51300
2037,46151,1,1,2793
2038,60610,1,1,57636
2039,02180,1,1,50140
2040,17821,1,1,234797
2041,95842,1,5,81729
2042,08012,1,1,230853
2043,21217,1,3,37481
2044,70056,0,3,26142
2045,04756,0,1,81898
2046,90212,0,1,24983
2047,47240,0,1,168060
2048,22202,1,1,37765
2049,71303,0,3,31991
2050,80227,1,1,34031
2051,37122,1,1,5726
2052,60428,1,3,7010
2053,28761,1,1,73959
2054,27610,0,1,87155
2055,03254,0,1,153927
2056,68601,0,1,133269
2057,77320,0,2,8927
2058,11414,1,2,19358
2059,80130,0,2,80879
2060,84660,0,1,67529
2061,77077,1,3,15015
2062,03063,1,1,66118
2063,70058,0,3,150067
2064,72086,1,1,14949
2065,17512,1,1,16188
2066,60482,0,1,140965
2067,52402,1,1,136470
2068,85255,1,1,105789
2069,06052,1,1,163995
2070,85631,0,1,117796
2071,32189,0,1,6308
2072,44627,0,1,50648
2073,11429,1,3,6201
2074,46544,0,1,8430
2075,43222,1,3,78119
2076,23517,0,1,19975
2077,36867,0,1,219936
2078,61761,0,1,50781
2079,30641,0,1,250345
2080,19083,0,1,4672
2081,19067,0,1,47352
2082,54130,0,1,28381
2083,18612,1,1,232695
2084,93550,0,3,27825
2085,86001,1,4,124953
2086,43232,1,3,30595
2087,78061,0,2,39432
2088,60002,0,1,17881
2089,86004,0,4,40839
2090,83706,0,1,34013
2091,85249,1,1,97570
2092,86442,1,2,9074
2093,24153,0,1,69586
2094,65737,0,1,92513
2095,33407,0,1,227608
2096,75402,0,1,10198
2097,75227,0,1,144980
2098,03235,0,1,65300
2099,71328,1,1,16752
2100,20866,1,7,67688
2101,37052,0,1,122071
2102,11731,1,1,55969
2103,37075,1,1,134706
2104,33477,1,2,197721
2105,91786,1,2,117643
2106,62930,0,2,183
2107,30519,1,1,109908
2108,30605,0,1,74897
2109,47634,0,1,78790
2110,00682,0,2,12927
2111,73069,0,1,201884
2112,65616,0,2,489
2113,91744,0,2,15223
2114,27407,0,1,39678
2115,44124,1,1,32755
2116,43213,1,3,26983
2117,53545,0,1,20528
2118,43812,0,1,23182
2119,90026,0,1,13884
2120,70706,0,1,27212
2121,33870,0,3,5954
2122,60432,0,2,89087
2123,13104,0,1,80040
2124,95914,0,1,77702
2125,91789,0,3,40080
2126,95121,0,5,46331
2127,02038,0,1,55860
2128,97007,0,1,99703
2129,23220,0,3,46675
2130,85212,1,2,33278
2131,02346,0,1,17309
2132,11204,1,1,35400
2133,55021,1,1,4994
2134,38125,1,3,12963
2135,95628,1,1,53640
2136,10706,0,1,112992
2137,72079,1,1,59532
2138,23604,1,2,53305
2139,18508,0,1,110460
2140,94704,1,5,13144
2141,94061,0,2,102782
2142,02125,0,1,210051
2143,89149,0,1,119406
2144,85719,1,1,75666
2145,63385,0,1,54340
2146,20763,0,1,5432
2147,33013,1,2,108408
2148,84029,0,1,1877
2149,32832,1,2,14765
2150,91711,0,1,68570
2151,48042,0,1,239605
2152,91306,1,2,31282
2153,10701,1,3,27208
2154,83539,1,1,19454
2155,84097,1,1,14739
2156,98271,0,1,47546
2157,33023,1,3,71887
2158,49426,1,1,10974
2159,90063,1,2,31303
2160,90805,0,5,19082
2161,70072,1,1,60753
2162,97203,0,1,110313
2163,63021,0,1,100576
2164,43725,1,1,12600
2165,50248,1,1,174035
2166,40517,1,1,37243
2167,92262,1,1,134935
2168,18049,1,1,86324
2169,27265,0,5,8711
2170,08016,0,1,23242
2171,63303,0,1,251550
2172,45324,0,1,191858
2173,40006,1,1,138485
2174,32404,1,1,47379
2175,88063,0,2,43265
2176,96749,0,8,30514
2177,85208,0,1,58613
2178,97220,1,1,46515
2179,55005,1,2,47938
2180,33770,0,1,14419
2181,33183,1,1,102348
2182,30269,1,1,328341
2183,23235,1,1,16861
2184,16045,1,1,1476
2185,98686,0,1,133507
2186,19038,1,1,1260
2187,53235,0,1,187814
2188,54220,1,5,119129
2189,80239,0,2,4346
2190,29671,0,1,87771
2191,21215,1,3,36880
2192,30560,0,1,9468
2193,10607,1,1,230191
2194,08802,0,1,378304
2195,32824,1,1,18674
2196,11710,1,2,89004
2197,55038,1,1,80058
2198,75044,1,2,36274
2199,95608,0,1,201973
2200,35180,0,1,92928
2201,63136,0,3,70332
2202,34695,1,1,81767
2203,22849,1,1,22380
2204,92336,0,2,20061
2205,08037,0,2,138279
2206,43611,0,1,32218
2207,66218,0,1,291273
2208,55423,0,1,28892
2209,82070,0,1,39058
2210,45710,0,1,29990
2211,23321,1,1,19656
2212,98109,1,1,77218
2213,12590,0,3,2436
2214,52402,0,1,63418
2215,93035,0,2,11091
2216,92630,0,1,13400
2217,92882,0,2,12307
2218,97233,1,1,83700
2219,02081,1,1,5653
2220,58102,1,1,71197
2221,95747,1,5,132578
2222,19390,1,1,65508
2223,61028,0,1,83662
2224,63136,1,3,109998
2225,94533,0,3,54755
2226,45227,1,1,19473
2227,33713,0,1,26086
