59102,1,0,40525
08534,1,0,437825
33614,1,0,13506
80922,1,0,103705
27587,3,1,138713
94131,5,1,80214
13413,1,1,26020
75229,1,0,238245
30008,2,1,24287
10025,3,0,10946
27834,1,1,89571
92376,2,0,10162
34240,1,0,57272
77477,2,0,23411
94610,3,0,99230
01607,3,1,29406
45631,1,0,89754
85719,7,0,40883
90003,2,1,10402
48506,1,0,13320
33015,2,1,7174
06070,1,1,264390
94134,2,1,24882
22724,1,0,27526
28115,1,0,46304
43420,1,0,82375
27513,5,0,136563
53963,1,0,57855
32536,4,1,12926
32714,1,1,35235
28115,2,0,118320
55410,1,1,43305
98837,1,0,53412
53703,1,0,76589
27804,1,0,92698
58072,1,1,67934
97301,1,0,148244
80642,1,0,162270
92562,1,1,109506
77531,2,1,59781
55107,2,1,115259
92410,2,0,33342
92404,2,0,11172
48127,1,1,84726
90250,1,0,308658
61603,1,1,859
92804,5,0,15341
82001,1,0,46443
43119,2,1,15334
98584,4,1,31932
95240,1,0,60421
95993,1,0,88081
30236,3,1,21145
92315,1,1,32880
91790,2,1,2803
89030,2,1,9027
24430,1,1,5199
14619,2,0,25433
62221,1,1,35077
85053,1,1,24638
58651,1,0,188404
44064,1,1,24209
94132,2,1,30137
30157,1,1,16142
18355,1,1,36642
69153,1,0,85158
49009,5,1,341885
79261,1,0,34996
48104,8,0,132268
99654,1,1,22924
79416,1,1,40857
90006,2,1,38876
46619,1,1,171356
33028,2,1,20234
19438,1,1,51439
91910,1,1,64862
28673,1,0,84518
80538,1,1,98225
88081,2,1,7890
89115,2,0,31853
91744,2,1,7802
70634,1,0,83270
94801,2,0,6460
83686,2,1,11101
33324,2,0,8956
96786,5,1,95170
14220,1,0,52615
50201,1,0,168195
33778,1,0,12984
90717,5,0,25599
23310,1,1,3125
39170,3,1,27846
95673,1,1,35769
32837,2,0,27394
21160,1,1,125927
70037,1,0,17596
53221,2,1,23144
47304,1,1,67275
80487,2,1,305
92223,2,1,135518
96734,7,0,20613
37723,1,0,28610
78721,2,0,56372
67107,1,0,33748
55345,1,0,210324
63056,1,0,41471
19153,1,0,62339
43986,1,0,32732
44125,1,1,54280
91711,1,1,81530
90731,2,0,67014
08110,3,0,5299
02740,1,0,135229
22302,1,1,421108
11237,2,1,3893
50401,1,0,22978
11520,2,0,23659
33436,2,0,79756
48867,1,1,20173
33180,2,1,67602
97138,1,1,55407
97470,1,1,70129
27606,5,0,107420
07508,2,1,59629
95621,1,0,27896
78210,2,1,36850
74531,1,0,160190
22485,1,0,62845
07206,2,1,15425
71446,1,1,55847
56137,1,1,94987
21029,1,1,543220
77090,2,1,17248
38366,1,0,91391
06095,3,0,2866
11779,5,0,39763
85208,1,0,23406
62707,1,1,50386
22514,1,1,111716
27546,1,0,3667
38138,1,0,176095
30905,1,1,15360
19033,1,0,93117
11552,3,0,9969
21234,3,1,34485
33442,1,0,12344
11367,1,1,51577
63301,2,1,17915
42408,1,1,38731
98012,5,1,116139
28401,3,1,63037
19607,2,1,24659
21212,1,0,98156
66618,1,0,166466
32177,3,0,33148
12306,1,1,50770
97146,1,1,21580
92627,1,0,116392
71303,1,1,62874
73071,1,0,93763
10021,1,0,176916
49633,1,1,8604
02129,5,1,30018
64048,1,1,38471
53508,1,0,155241
90301,2,0,2069
82636,1,1,207740
75240,2,1,40967
76543,1,0,44876
95209,2,1,13968
30075,2,1,111660
45338,1,1,93111
38111,1,1,38519
36877,1,0,176048
10021,1,1,48186
29654,1,1,84909
25063,1,1,47028
79065,1,1,59443
37743,1,1,150675
50131,1,0,47244
90001,2,0,11325
95132,5,1,140779
89415,2,1,54256
29102,1,0,13260
95470,1,0,64143
28210,2,0,25626
28216,5,0,86667
19145,3,1,1162
12901,1,0,26072
02649,1,1,17794
06478,1,1,108045
11741,1,0,81286
44632,1,0,111498
88012,1,1,16268
85363,2,1,22423
60644,3,1,50754
87111,1,1,353870
14624,3,0,176033
98012,1,0,72825
32962,1,0,17289
30741,1,0,5935
74006,1,1,163070
63301,1,1,205882
90260,2,1,31864
32806,2,0,177115
75024,1,1,92799
30513,1,1,29509
33319,3,0,69843
20707,1,1,62873
49684,1,0,179468
79938,2,0,18362
50023,1,0,88228
30071,2,1,60199
19132,3,0,96160
99801,1,0,50105
06477,1,0,280891
75007,2,1,10708
39842,3,0,6689
27587,2,1,36661
38635,1,1,222823
32220,1,0,171900
38804,1,1,168159
04011,1,1,45146
64053,1,0,3906
95670,1,0,129554
78705,1,0,34193
92867,5,1,66699
27009,1,0,48616
14214,3,1,79393
48105,1,0,68115
98498,1,1,23072
08081,1,1,1344
47012,1,0,55809
63775,1,0,10645
00921,2,0,91462
33761,1,0,288777
14534,1,0,140413
82901,1,0,191407
30306,1,1,98967
92026,1,0,7925
45014,1,1,66275
73120,8,1,5917
98813,2,0,36630
75043,3,1,3518
30215,1,1,307997
20678,3,0,203574
29209,3,1,8944
44306,1,0,18794
60633,1,1,202777
35406,1,1,223192
30016,1,1,28179
44306,1,0,52073
44425,1,0,106462
87123,1,0,258960
44062,1,0,19036
33702,1,1,171456
73054,1,0,105840
93611,2,1,65455
29036,1,1,24228
78402,2,0,449857
65804,1,0,206846
93602,1,1,55453
75496,3,0,8428
97068,1,0,50927
49349,2,0,42558
77489,3,0,16079
29169,2,0,24158
34984,1,0,123390
78253,1,0,28933
92118,1,0,6960
92335,1,1,12231
85204,1,0,60247
37075,1,1,41598
98053,1,1,76804
24637,1,0,17403
60641,2,1,8254
33922,1,0,19974
78660,5,0,12686
60532,1,0,9891
48327,1,0,2019
97420,1,0,11173
30080,2,0,9203
92220,1,0,39333
23662,1,0,132008
89131,3,0,111307
20111,1,0,99889
98034,1,0,289729
53214,1,1,18224
84103,1,1,148767
02053,1,0,24599
90249,2,1,102931
55104,1,0,72120
36744,3,0,20461
77662,1,0,5175
63128,5,1,111701
76905,1,0,84276
65301,1,1,65017
49009,3,1,95899
90293,5,0,221894
92596,1,0,7602
21776,1,0,159775
18103,1,0,67991
78759,1,0,42406
86305,1,0,230175
06451,2,1,9842
70444,3,1,20357
37932,1,1,48370
60005,1,0,164212
30120,1,1,42991
97007,1,1,128993
79536,1,0,94581
64804,1,0,76648
87114,1,1,66502
28358,1,1,126533
28461,1,0,168688
68022,1,0,214545
98404,3,1,3983
77566,1,0,92118
36507,1,0,24791
02861,1,0,144849
15613,1,1,187585
70043,1,1,143462
55123,1,1,170678
60142,1,0,70719
49423,1,0,43512
29651,1,1,81419
30830,3,1,42567
11373,5,1,113432
29651,1,1,118718
46237,1,1,48671
60656,1,1,20411
16224,1,0,1598
27587,3,1,90955
70003,3,1,34701
30317,1,1,26857
73401,1,0,23172
34753,1,1,21386
19147,1,0,48483
94561,2,0,141687
75074,1,0,20375
35044,3,0,51961
20852,5,1,42657
10940,2,1,12879
54701,1,1,86972
62571,1,1,10897
08723,1,1,97343
70062,2,1,51710
44614,1,1,173477
37312,1,1,78592
94591,5,1,18839
22554,3,1,90813
55434,1,0,937
95338,1,1,66238
50060,1,1,18234
30673,3,0,6302
56759,1,1,48488
44256,1,0,225113
42071,1,1,10936
76051,2,0,42949
21045,1,0,188345
42436,1,0,134128
48195,2,1,116225
77904,1,1,297547
77015,7,0,42129
25313,1,0,61121
19111,1,1,35383
54001,1,0,1436
10705,3,1,62078
77026,3,1,26326
74464,1,0,111850
11762,1,1,51497
02478,1,0,14375
47302,1,1,121126
29501,1,0,90110
98177,1,1,67145
84321,5,0,12229
21632,1,1,65178
28104,1,1,81896
95971,1,1,224520
38016,1,1,76790
14892,1,1,183893
30260,1,1,171978
93230,2,0,33790
46131,1,0,101569
78233,1,0,23020
19709,1,0,27123
76367,1,0,5389
61458,1,1,56433
60120,2,0,47515
45341,2,1,11544
02766,1,0,1099
32966,1,0,1976
94565,1,0,60777
77407,5,1,32787
93705,1,1,62398
98502,1,0,29225
95838,1,1,15778
13820,1,1,82962
28719,1,1,16451
37716,1,0,9923
07075,1,0,51596
21215,3,1,25218
37818,1,1,10182
55448,1,1,102156
94597,7,0,185396
11237,3,1,23467
60622,1,1,95467
97862,7,0,10772
93955,2,1,22556
20877,2,1,110542
30152,1,1,4131
20782,3,1,146072
78633,1,1,63458
45320,1,1,178335
77422,2,0,3619
37617,1,0,90947
50311,1,1,63047
14608,3,0,86322
76086,1,1,45524
54642,1,1,80623
78245,2,0,27282
46613,1,1,78161
48880,3,0,770
92395,1,1,128258
10002,2,1,37436
93101,1,0,96997
29835,1,0,240100
24551,1,1,70672
95112,2,0,24661
36582,4,1,25299
48161,1,1,63052
20794,1,1,160192
91941,1,0,40323
02889,1,0,37906
10002,2,1,31140
92507,2,1,16966
94954,1,0,48312
28209,1,1,204177
77833,3,1,54906
49684,1,1,81439
44615,1,1,79107
77303,1,1,76304
50311,1,0,55336
92583,4,0,9433
98032,1,0,24314
20814,7,1,106024
33487,1,0,13870
21224,1,0,206765
44035,1,0,88325
94521,1,1,85963
17084,1,0,66437
37909,1,1,4994
27205,2,1,18213
55803,1,0,129592
11704,2,1,31375
13827,2,1,23428
48911,2,1,16380
74033,1,0,123609
31002,1,0,33399
46064,1,0,68470
94565,1,0,182046
64844,1,1,32327
87109,2,1,14376
61401,1,0,132852
46205,1,0,6763
17545,1,1,19037
35801,1,0,177747
95926,1,1,151891
94112,2,1,1348
03109,1,1,40335
90210,1,0,126218
92104,2,0,18466
33154,1,1,86529
07206,1,0,48963
77008,1,1,37282
77511,2,0,37393
76687,1,1,76663
37221,1,1,142398
78634,3,1,5718
63501,1,1,142557
73012,1,1,317555
10460,2,0,11221
48054,1,1,236448
62294,1,1,19814
00612,2,0,7130
02571,1,1,88999
98028,1,0,110322
97702,1,0,7801
13739,1,1,36531
33015,2,0,11222
91754,5,1,42334
74019,1,1,41689
70501,3,0,22
28105,7,1,26114
98249,1,0,32841
54914,1,0,22169
48161,1,1,157451
72118,2,0,20897
94608,3,1,52186
27260,1,0,6172
08901,3,0,26538
29115,3,1,3390
46013,1,1,98876
47454,1,1,40267
60304,1,1,296193
93255,1,1,100333
32820,1,0,16493
92571,1,1,74287
03076,1,0,194121
96035,5,1,22053
57107,1,1,23846
78009,2,1,61789
78669,1,1,168961
30082,2,0,58564
24216,1,0,90026
91766,2,0,68918
21771,1,1,306004
78210,1,1,2941
99114,1,1,99029
22193,1,0,78971
47906,1,1,156522
29902,3,1,11045
02453,5,1,67556
85028,1,1,149866
45040,1,1,239925
22025,1,0,386546
11778,1,1,35786
33193,2,0,13988
91401,2,1,77203
07204,2,1,23113
50322,1,0,126079
23851,3,0,14953
33196,2,0,47282
90813,5,0,7487
91326,1,1,267807
60623,2,1,31798
23220,3,0,38067
48195,8,0,12381
70433,1,0,87416
26651,1,0,35022
21403,1,0,119334
14468,1,1,49948
58528,4,0,29158
75077,5,0,110591
27545,2,1,28938
97007,1,0,19994
36879,3,0,6821
02143,1,0,81489
70343,1,1,178740
92627,1,0,258295
06851,3,1,13227
28429,1,1,129723
95388,2,0,25159
84701,1,1,56353
11106,5,1,50824
01701,1,1,23466
06360,2,0,61746
89506,1,0,6548
45502,1,0,63976
94070,1,0,71789
75672,1,0,53161
64145,1,1,65440
98058,2,1,10012
11422,2,1,53016
54443,1,0,53349
00920,2,0,14099
84120,2,1,43128
93702,2,0,9956
75650,1,1,16262
23229,1,0,26086
01970,1,1,190597
17701,8,0,2228
30736,1,0,184388
89142,2,1,60984
93309,2,0,39125
32958,1,1,147585
26159,8,1,6538
92545,1,1,189946
99703,2,0,68892
19380,3,0,60961
91786,2,1,114225
34209,1,0,8622
02132,1,1,271346
17320,1,1,124956
78573,1,0,203763
88063,2,1,12439
46041,1,1,34944
62905,1,0,92163
93648,2,1,14657
39574,1,1,166336
99163,1,0,80385
06095,3,1,67461
77072,3,0,7515
87107,1,1,129410
94544,1,0,25479
04255,1,1,4927
79905,2,0,83526
95678,1,1,12388
30032,3,1,109818
80004,1,1,140529
19146,3,0,13723
43035,3,0,55941
46205,3,1,30080
80123,1,0,256054
36703,3,0,18347
64132,1,1,17353
37075,1,1,13224
82609,1,1,120192
23509,3,1,75308
44129,1,0,43142
06902,2,1,35707
34232,1,0,47837
56345,1,0,171066
33063,1,0,147383
97447,1,1,3623
79936,2,1,74008
65810,1,1,15404
58103,8,0,4175
94117,1,1,310433
79930,2,1,45350
62881,1,0,42826
27589,3,0,59173
60103,1,0,21567
78934,1,1,169507
07107,3,1,23208
07728,1,0,84326
75757,1,0,38021
80122,1,1,30568
95757,1,0,84412
60657,2,1,34596
30153,1,1,6758
60478,3,1,4022
75089,1,1,110780
38671,1,0,56514
02131,2,1,41362
37803,1,1,70800
36105,3,1,18087
59804,1,1,18917
23226,1,1,284436
06519,3,0,28417
13212,1,1,6633
33762,1,1,53502
21213,3,0,9271
00949,2,1,4872
15201,1,1,197970
34711,3,1,12651
92316,2,0,97393
39120,1,0,211880
32308,1,1,231669
20815,2,1,126466
19968,1,0,11095
60463,1,0,42558
72206,3,1,56371
79925,2,1,43191
63933,1,0,9451
87144,2,0,28316
92807,1,1,166084
31410,1,1,204696
34972,3,1,11012
34113,1,0,57198
11561,5,1,59556
97330,1,0,27672
33023,1,0,39185
75418,1,0,16331
66614,1,1,84869
02119,3,1,13301
27893,3,0,18462
99353,1,1,236937
45449,1,1,19304
32561,1,0,11286
11218,1,1,126226
10030,3,1,165583
95407,2,0,6597
39180,1,0,39345
72086,1,1,193227
29053,3,1,41185
93036,5,0,22751
37716,1,1,13352
11050,1,1,90517
14904,3,0,28436
84414,1,0,6472
45118,1,0,43537
34608,1,0,89189
75407,1,0,157903
66607,2,0,7176
46617,1,0,221044
45214,3,0,14049
98020,1,1,329718
64064,1,1,149065
12180,5,0,91271
06051,2,0,57127
11730,1,0,7813
97239,1,1,32987
94526,5,0,263591
89147,1,1,20130
17401,2,0,8140
29341,1,0,8243
32779,1,1,63315
76010,2,0,74222
60406,2,1,1051
48025,1,1,238851
45243,1,1,283184
10960,1,1,35546
53129,1,0,62391
11236,3,1,49924
46076,1,1,68194
92027,7,0,92328
85201,2,0,10659
90006,5,0,45409
77053,2,1,14293
33024,2,0,7758
27520,3,1,7307
17011,1,0,123109
67213,2,1,51350
28504,2,0,8247
39338,3,1,22648
96720,2,1,8728
19070,1,1,118383
62216,1,0,69354
21060,1,1,19349
07050,3,1,16931
10598,1,0,98465
49431,1,0,57308
94044,2,1,143483
22657,1,0,69288
73120,1,0,8727
93033,5,1,32371
78355,2,0,51579
94558,1,0,234852
92301,2,1,2317
93618,2,0,18537
77868,2,0,51055
33025,3,1,8232
70791,1,1,141496
07075,1,0,79644
07927,1,0,168685
01843,1,0,14193
07605,5,0,25107
94559,2,1,32675
74042,4,1,88091
44104,3,0,1029
33990,1,0,100673
30305,1,0,250644
34208,1,0,48520
45224,3,1,45082
94580,3,0,217812
92562,1,1,92140
48911,1,1,107107
48114,1,1,147048
64119,1,0,173565
11434,2,0,60354
23405,1,1,54114
80543,1,1,38060
79606,5,1,88285
78681,3,1,61743
48095,1,0,182039
19422,1,1,165856
29655,1,1,37501
33884,1,1,42731
22901,2,0,47545
00771,2,1,4696
43420,1,0,72714
06451,2,0,7565
06614,1,1,48977
34488,1,0,75809
49230,1,1,12542
06751,1,0,57527
17363,1,1,88133
28083,1,1,162507
73012,1,1,154747
24426,1,0,101855
42003,1,1,99336
41101,1,0,127592
54631,1,1,74637
44110,8,1,43360
34207,1,0,120855
90262,2,0,13652
33463,1,1,37038
78209,1,0,57800
23220,1,0,12871
98002,2,1,23732
43566,1,0,19226
32832,5,1,7258
79924,2,0,45911
89503,1,0,113763
90280,2,0,96324
33712,3,1,6597
60652,3,0,3710
29341,1,1,36912
94590,1,0,157615
08822,1,1,109474
30413,3,0,2639
75052,3,1,159064
70444,1,1,14598
52803,1,0,33135
56093,1,1,50955
07640,1,0,218263
60613,1,0,57038
77554,1,0,195276
34786,1,1,44680
85747,2,1,92797
84102,1,0,11039
17011,1,0,57083
17044,1,0,156405
98675,1,0,71661
27962,3,0,385
90247,1,0,88218
46254,3,0,19423
77504,2,0,7401
94580,2,0,38227
63771,1,0,14790
37118,1,0,70653
95076,2,1,3401
27597,1,1,3189
75050,1,1,38169
33179,1,1,7385
00669,2,1,2261
18944,5,1,90001
85339,3,0,33668
33442,1,1,224096
89429,1,1,82780
01930,1,0,3726
14075,1,1,89235
33541,1,1,24210
11731,1,0,228837
80122,2,0,173122
83605,2,0,71592
28607,8,1,10801
90631,2,0,107956
01570,1,0,17058
10023,1,1,260312
92706,2,0,31839
43933,1,1,11124
11414,2,0,102022
18078,1,1,45939
32162,1,0,14989
27614,1,1,164735
47348,1,1,16884
60172,5,0,20616
11216,3,1,131624
21230,3,0,15668
28659,3,0,28757
63011,1,0,101910
33193,2,1,62271
97232,1,1,196761
46544,1,1,50205
48323,3,1,130019
71801,1,1,51209
46237,1,1,32737
44615,1,1,2482
84124,1,0,241567
72616,2,0,9311
14850,1,0,22914
29061,1,0,246375
04330,2,1,37124
52761,1,0,212437
87506,4,0,10683
80219,1,1,148248
63841,1,0,722
10706,1,0,30014
91776,5,1,47542
80919,1,1,69053
98030,2,1,109637
33880,1,1,41955
48422,1,0,56278
30013,1,0,80059
04401,1,0,142600
60639,2,1,7687
83444,2,1,26015
30022,1,1,220652
45322,1,1,202066
92801,5,1,48851
38506,1,1,5011
11104,1,0,159510
23601,3,0,16318
32034,1,1,63677
23336,1,1,19139
02745,1,1,22541
60505,2,0,28453
34238,1,0,85714
49445,1,1,26407
81004,1,0,35911
30311,3,1,39755
85086,1,0,25668
76272,1,0,20580
79102,1,1,131358
37207,3,0,14009
95134,5,0,65923
65233,1,0,53356
55071,1,1,224989
77803,1,0,33359
33462,1,1,51744
48342,3,0,63754
23829,1,0,7214
78260,2,1,227165
97211,3,1,66288
08753,1,0,2659
06340,1,0,30857
18067,1,0,231674
27349,1,1,24241
76111,2,1,80432
44321,1,0,76169
27801,3,0,24216
32025,3,1,14340
60194,1,1,57288
89108,2,1,18522
78159,2,1,11059
83404,1,0,28034
78248,2,0,125083
95954,2,1,12779
23112,1,0,17058
35179,1,1,90349
24450,1,0,7083
44813,1,1,12440
11730,1,1,80130
73401,1,0,63112
40403,1,0,6007
91723,3,1,95836
51465,1,1,34967
33584,1,0,740
33948,1,1,70304
28207,1,1,107603
11510,1,1,58965
33144,2,1,106785
17314,1,1,168936
10710,1,0,71071
63011,1,0,322504
51503,1,0,46992
55336,2,1,3044
05446,1,0,44620
30281,2,1,54831
80132,2,0,98783
90037,2,0,10013
19139,3,1,36630
90013,3,1,9786
46227,1,1,27084
84108,1,1,187705
85750,2,1,21763
60466,3,1,3765
32211,1,1,24505
80247,1,0,5627
61265,1,0,136692
75098,1,0,152102
46072,1,0,9826
73160,1,0,126731
63005,1,0,108020
06118,2,0,41066
44131,1,1,29294
66221,1,0,288490
75038,2,0,99261
92064,5,1,38967
97124,5,0,11360
43616,1,1,48953
49270,1,0,23421
39564,3,0,23745
33144,2,1,12805
30188,1,1,11133
43004,3,0,59084
70002,1,1,82743
30058,3,0,97799
07753,1,0,186310
27215,7,0,1426
30176,1,1,150551
91384,1,1,70145
89815,1,0,5324
08080,1,0,183731
16506,1,1,182869
65035,1,0,36330
95020,1,1,803
01851,1,1,14208
65202,1,0,45955
42701,1,0,167016
50317,1,0,29548
96753,5,1,92841
60623,3,1,2168
93234,2,1,33688
96002,7,0,23863
30518,1,1,54027
08505,1,1,309154
45373,1,0,14656
23970,1,0,96979
30601,1,1,61048
28146,1,1,3865
13041,1,0,112968
97103,1,1,222771
70119,3,1,54273
11216,1,1,103407
33647,2,1,122889
94558,1,0,21999
49265,1,0,41493
85718,1,1,66933
95762,1,0,393266
04920,1,1,25603
63015,1,0,123335
20019,3,0,55153
21811,1,0,25762
46237,5,1,112531
77571,1,1,26438
28374,1,0,185219
13211,1,0,26791
10705,2,1,10051
63303,1,1,20673
77063,1,1,81674
02114,1,0,278199
54457,1,1,65996
96813,1,0,15552
42420,3,0,3837
38017,1,0,206049
77358,1,1,62436
33935,1,1,20384
97524,1,0,42975
53402,1,1,284660
24137,1,1,121439
12577,1,1,207591
46815,2,1,3358
92701,2,0,7361
24426,1,0,99907
08401,3,0,25998
03104,1,1,25348
33803,1,0,29056
33143,1,1,107146
68152,3,0,34693
95065,1,1,246394
36117,1,0,188747
91006,1,0,114925
92620,1,1,36534
43235,1,1,154019
78745,1,0,222845
52001,1,1,36816
30060,2,1,42765
66061,1,0,62027
00687,2,0,6457
92131,1,1,48781
24153,2,0,20161
07054,1,0,57843
33907,1,0,234
84790,1,0,95716
95954,1,0,125606
95476,1,0,93168
92708,5,1,40730
78542,2,0,11964
44504,3,0,50273
38866,1,1,88017
19148,1,1,125978
02140,3,0,52371
56601,1,0,62844
01752,1,1,46209
63123,1,1,22696
47380,1,0,24166
01364,1,0,16868
74352,1,0,148644
06883,1,0,404399
29801,3,0,5149
37188,1,0,38970
33056,3,1,27098
28164,4,1,3153
98003,1,1,43479
74066,1,0,56320
15110,3,0,42306
77048,1,1,19279
02148,1,1,41538
60585,2,1,15435
91709,2,1,2803
94080,2,0,6924
98230,7,1,51939
32901,1,1,36983
67880,1,1,194220
48035,3,1,31506
23113,1,1,239194
04648,1,0,70745
49765,1,0,71981
53590,1,0,242829
22485,3,0,204312
83301,1,1,26348
60115,1,0,29846
48206,3,0,100942
24078,1,1,10038
29483,1,0,96679
14609,1,0,34334
77089,2,1,13193
75109,1,1,11786
21403,2,1,70323
74074,1,0,27442
19802,3,1,36166
24970,1,0,68245
49849,1,0,70908
15220,1,1,116260
98683,1,1,35156
77539,2,0,94892
50266,5,1,215826
37307,1,0,44136
32835,3,0,78620
60456,1,1,193803
90813,2,1,26121
10031,1,1,213731
65024,1,1,8733
52403,1,1,300923
29642,1,0,215131
02888,1,0,141889
52601,1,0,51072
87416,1,0,40308
81044,1,0,45246
77479,5,1,61491
95648,1,1,264098
99603,1,0,120142
01913,1,1,27121
74960,4,1,59490
35956,2,1,15459
40769,1,0,21026
20001,1,1,120707
00976,2,0,9195
96150,5,1,5922
35640,1,1,94517
36608,1,1,286448
15209,1,1,193587
79720,2,1,62057
83401,1,0,61814
45601,1,0,39981
51652,1,1,12512
91780,2,1,58901
81403,2,1,4243
35758,8,0,30735
06705,2,0,104467
14437,1,1,158780
95116,2,0,19427
36551,1,1,40349
36106,3,1,30366
65401,1,0,26300
84095,1,1,102940
32821,1,1,31283
08536,1,1,335510
33018,2,1,18679
57472,1,0,42188
73069,1,1,32287
17078,1,0,48645
95662,1,0,229056
91106,5,1,64187
11226,2,1,16767
00953,2,0,43019
77461,1,0,147459
53044,1,1,14368
92008,1,1,168439
71832,2,1,840
31324,1,0,30862
11733,1,0,175977
04263,1,1,29694
80816,1,1,163561
89129,1,0,53430
33952,2,1,69075
43230,1,0,122708
70126,3,1,49616
76126,1,1,109000
77407,5,1,27627
10065,5,1,277397
19713,2,1,9597
10456,3,0,70118
11746,5,0,324780
33957,1,0,280317
35803,8,0,13749
28372,4,0,2887
72802,1,0,51810
13662,1,1,33139
18104,7,1,40231
71203,1,0,64638
33952,1,0,53361
91744,1,1,11632
07208,2,0,37937
60617,3,1,104619
92243,5,1,123201
39563,1,0,9971
46201,1,1,98947
84044,1,1,19101
06513,2,1,5391
37716,1,0,17817
30705,1,1,52537
60629,2,1,3448
07110,1,1,133229
78213,1,0,112010
19426,1,0,200533
91006,5,0,51421
85021,1,1,108679
55082,1,0,287046
38672,1,0,5345
34205,1,0,50747
14432,1,1,58091
10014,1,1,831393
91733,2,0,43795
34221,1,1,67731
71291,1,1,195462
43229,1,1,114910
48374,1,0,42817
27616,1,0,118801
61115,1,0,36695
85283,1,1,22043
95472,7,0,9562
48210,1,0,30175
98033,1,1,139363
77079,5,1,192046
12455,1,1,20976
49221,1,1,163095
91335,1,1,56254
61261,1,0,100800
47102,1,0,26753
66735,1,0,149263
37129,3,1,71420
59804,1,0,214595
92009,1,1,172147
46902,1,0,11043
23236,1,0,3168
80401,1,1,51827
77380,1,0,55357
47460,1,1,126730
38024,7,0,21412
85131,2,1,22874
22312,5,0,100440
55417,1,0,47956
77573,1,0,62361
97202,5,1,3043
98433,2,1,8123
60050,1,1,45798
29440,1,1,49740
80922,1,0,38461
17754,1,0,78711
29388,8,0,3324
78411,2,0,58465
22556,1,1,297
93705,2,0,14636
80013,1,1,15843
99022,1,1,63028
12306,1,1,42428
21224,2,1,41083
92027,5,0,116339
21090,2,1,35139
37886,1,1,45393
85390,1,1,53984
30666,1,1,11526
29033,1,0,102048
76040,1,0,25854
90660,2,0,70580
22827,1,0,9961
89074,1,1,48577
32218,3,0,142204
54501,1,1,73948
29588,3,1,45617
90220,3,1,4719
11355,2,0,12589
92236,2,0,21340
77073,2,1,118021
89502,1,1,8936
39157,3,1,173016
35010,1,0,35998
74743,1,0,46889
94063,2,1,7959
08021,1,1,38790
63936,1,0,39429
19104,3,0,6921
60462,1,0,234539
49302,1,1,40646
94556,5,1,162121
92506,2,0,61466
07716,1,0,324857
32308,1,1,96945
19063,1,0,175567
92336,2,1,36413
55309,1,0,38859
30034,3,1,32759
07857,1,0,12122
45424,1,1,111739
95376,1,0,132137
45601,1,1,75766
33709,2,1,106659
80921,1,0,47595
47714,1,1,159320
27103,1,0,105768
70092,3,1,40070
12047,1,1,77881
33162,3,0,26585
44055,1,1,9279
95010,2,0,15414
90703,5,1,2706
91775,2,0,18055
60446,3,0,25736
34951,1,0,76066
47578,1,1,26787
30022,2,1,33500
93301,2,0,106204
80030,1,0,17726
07306,2,0,15247
80301,1,1,264964
01453,1,0,217062
11004,1,1,155246
17025,1,1,48007
30030,1,1,86679
05301,1,1,118331
92019,1,1,46894
92583,1,1,21234
30656,1,1,3410
97502,1,1,187842
54166,1,1,201354
72854,1,1,285
68505,1,0,29757
28461,1,0,66630
65201,1,0,28904
55803,1,0,185207
02379,1,1,1124
85706,2,1,18563
33170,2,1,16901
64014,1,0,76613
98122,1,1,123756
94510,1,1,18006
77630,3,1,45782
24450,1,1,36678
27320,1,0,31508
48185,1,0,22433
77316,1,1,11049
33327,2,1,52090
92236,2,1,42852
00727,2,1,100585
19701,1,1,236824
00784,2,0,12134
43130,1,0,88691
60639,3,0,79143
44107,1,0,5034
91335,1,1,111338
07043,3,0,223916
07922,1,1,26893
49735,1,1,197018
59405,1,0,13294
14572,1,1,35851
89512,2,0,12884
27292,1,0,44985
77004,3,1,26476
74006,5,1,228163
11421,2,0,28413
11218,1,1,68085
99336,1,1,151610
24503,1,1,320283
19971,1,1,292620
72432,3,0,32539
63362,1,1,33702
77833,1,0,25457
19560,2,1,187029
88005,2,1,51384
02719,1,0,170803
11768,1,1,141619
54935,1,0,58689
60174,1,0,43479
16428,1,1,96865
00716,2,1,65503
92113,2,0,13143
06053,1,1,167870
29206,3,0,35647
70363,1,1,61372
97701,1,0,43159
92843,5,1,21422
07071,2,1,50126
18324,1,0,67303
89434,1,0,48083
35747,1,1,18120
92310,1,1,21548
60628,3,1,31515
33617,1,0,211910
36619,3,1,68324
01108,2,0,5616
76692,1,1,66468
60014,1,0,58229
67212,1,1,2604
55443,5,1,72958
46530,1,1,99110
11219,1,1,6748
46235,3,1,76926
20020,3,0,81108
75401,1,0,15743
11379,1,1,964
22801,1,0,39509
85901,1,0,38744
32112,6,1,23639
92227,2,0,23150
98052,1,1,164873
33914,1,0,18097
52246,1,0,55494
99202,1,1,51209
61401,1,1,48353
32693,3,0,22769
60046,1,0,155609
92114,3,0,9279
44307,7,1,42896
91755,2,0,76378
50707,3,1,23160
33055,2,1,20450
39573,1,1,25248
48342,3,0,10267
59820,1,0,105197
90006,2,0,51155
45237,3,1,29781
84105,1,1,25393
19067,1,0,12349
15140,1,0,36993
84120,2,0,1036
77429,1,1,16064
60623,2,1,11534
